,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Highest Average Methods of Allocating Seats Under Proportional Representation: A Clarification,['JA Rosensweig'],1981,Political Studies,Lague highest average method of allocating seats under proportional representation is  more able to suppress fractionalization than the d'Hondt method. Under the St. Lague,[''],2
1,Publication,Estimation of the Lowest and Highest Astronomical Tides along the west and south coast of Korea from 1999 to 2017,"['DOS BYUN', 'BJU CHOI', 'H KIM']",2019,The Sea: JOURNAL OF THE …,"methods: 19 year vector average of tidal harmonic constants (Vector Average Method, VA),   (19-year Method, 19Y) and tidal harmonic analysis on one year of data (1-year Method, 1Y).","['LphZIu4AAAAJ', 'ywhaNloAAAAJ', '']",2
2,Publication,The French Electoral System in 1986: PR by lists and highest average,['J Frears'],1986,Parliamentary Affairs,"ment are allocated between the lists by the highest average method. This, like the two-ballot   the highest average system for allocating seats instead of the highest remainder method.",[''],9
3,Publication,Perceptual evaluation of speech quality (PESQ)-a new method for speech quality assessment of telephone networks and codecs,"['AW Rix', 'JG Beerends', 'MP Hollier']",2001,2001 IEEE international …,The optimal combination - giving the highest average correlation coefficient - was found.  This enabled the best parameters to be chosen from the full set of several hundred candidate,"['', 'HDAdzIQAAAAJ', '']",2125
4,Publication,"Proportionality, disproportionality and electoral systems",['M Gallagher'],1991,Electoral studies,at each stage to whichever party presents the highest ‘average’. The methods differ from one   each method. The d’Hondt method is the most commonly used highest average method in,[''],1540
5,Publication,"Comparing proportional representation electoral systems: Quotas, thresholds, paradoxes and majorities",['M Gallagher'],1992,British Journal of Political Science,"If we devise a highest average method so generous to small partn that each divisor is  1,000 greater then the previous one (1, 1,001, 2,001 etc. then the LR-Imperiali threshold of",[''],267
6,Publication,MUSCLE: a multiple sequence alignment method with reduced time and space complexity,['RC Edgar'],2004,BMC bioinformatics,"We test three variants that offer highest accuracy (MUSCLE with default settings), highest   We find MUSCLE-fast to be the fastest algorithm on all test sets, achieving average alignment",['RzVMRc0AAAAJ'],7589
7,Publication,Which method of rotator cuff repair leads to the highest rate of structural healing? A systematic review,"['TR Duquin', 'C Buyea', 'LJ Bisson']",2010,The American journal of …,"We hypothesized that (1) the rotator cuff repair method will not affect retear rate, and (2) the   a given repair method. Our null hypotheses were that (1) the repair method would not affect","['', '', '']",371
8,Publication,Average versus highest intraocular pressure analyses in glaucoma clinical trials,"['DL DeMill', 'BM Wirostko', 'LA Nelson', 'JA Stewart']",2013,Ophthalmic …,the highest IOP analysis method generally provides slightly higher IOPs at baseline than the  average IOP analysis method.  This study suggests that the highest IOP method generally,"['', '', '', '']",2
9,Publication,"ECD (electrochemical in-process controlled dressing), a new method for grinding of modern high-performance cutting materials to highest quality","['D Kramer', 'F Rehsteiner', 'B Schumacher']",1999,Cirp Annals,A new method of in-process dressing of metal bonded diamond grinding tools by a controlled   This new method has been applied successfully on an actual insert grinding machine.,"['', '', '']",53
