,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Making mix nets robust for electronic voting by randomized partial checking,"['M Jakobsson', 'A Juels', 'RL Rivest']",2002,11th USENIX Security Symposium …,"mix nets robust, called randomized partial checking (RPC). The  Randomized partial checking  is exceptionally efficient  a single public key with randomized re-encryption at each layer.","['3bag1c0AAAAJ', 'uf0D-uoAAAAJ', '6qE0tdAAAAAJ']",538
1,Publication,Formal analysis of chaumian mix nets with randomized partial checking,"['R Küsters', 'T Truderung', 'A Vogt']",2014,2014 IEEE Symposium on …,"In this section, we recall the definition of a Chaumian mix net with randomized partial  checking [9], a Chaumian RPC mix net (or an RPC mix net for short), and then provide a formal","['', 'iURSr44AAAAJ', '']",36
2,Publication,Randomized partial checking revisited,"['S Khazaei', 'D Wikström']",2013,Cryptographers' Track at the RSA Conference,"We study mix-nets with randomized partial checking (RPC) as proposed by Jakobsson,  Juels, and Rivest (2002). RPC is a technique to verify the correctness of an execution both for","['Lmav-VUAAAAJ', '1BuplDUAAAAJ']",44
3,Publication,Randomized partial checking revisited,"['S Khazaei', 'D Wikström']",2012,Cryptology ePrint Archive,"We study mix-nets with randomized partial checking (RPC) as proposed by Jakobsson,  Juels, and Rivest (2002). RPC is a technique to verify the correctness of an execution both for","['Lmav-VUAAAAJ', '1BuplDUAAAAJ']",4
4,Publication,Safe RPC: Auditing mixnets safely using Randomized Partial Checking,"['S Popoveniuc', 'E Leontie']",2010,2010 International Conference on …,Secure voting systems like PunchScan and Scantegrity use mixnets which are verified  using Randomized Partial Checking (RPC). This simple and efficient technique can lead to,"['jbJoQfwAAAAJ', '']",2
5,Publication,Optimal randomized partial checking for decryption mix nets,"['T Haines', 'J Müller']",2021,Australasian Conference on Information Security and …,"One of the most important verifiability techniques for mix nets is randomized partial  checking (RPC). This method is employed in a number of prominent secure e-voting systems,","['bbt2PloAAAAJ', 'EATgy-wAAAAJ']",0
6,Publication,Information leakage in mix networks with randomized partial checking,"['G Bloom', 'S Popoveniuc']",2009,NA,We present a previously unknown vulnerability of mix networks (mix nets) that use  pseudorandom permutations and that are audited with randomized partial checking (RPC). Our,"['8ZBnSl4AAAAJ', 'jbJoQfwAAAAJ']",1
7,Publication,Practical End-to-End Verifiable Voting via Split-Value Representations and Randomized Partial Checking,"['RL Rivest', 'MO Rabin']",2014,NA,"Randomized partial checking. We now describe how randomized partial checking allows the   Jakobsson, Juels, and Rivest [16] propose a method called “randomized partial checking” (","['6qE0tdAAAAAJ', '_UUtVF4AAAAJ']",1
8,Publication,Randomized active atomicity violation detection in concurrent programs,"['CS Park', 'K Sen']",2008,Proceedings of the 16th ACM SIGSOFT International …,Randomized algorithms for model checking have also been proposed. For example Monte   A randomized partial order sampling algorithm [39] helps to sample partial orders (ie non-,"['tBHm6qQAAAAJ', 'Vn3L_ioAAAAJ']",200
9,Publication,Rapid mixing and security of Chaum's visual electronic voting,"['M Gomułkiewicz', 'M Klonowski', 'M Kutyłowski']",2003,European Symposium on …,the protocol uses randomized partial checking of Jakobsson  is revealed by randomized  partial checking in the Chaum’s  information revealed by randomized partial checking. We show,"['', 'YtYgQmAAAAAJ', '']",39
