,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,On the notion of 'software independence'in voting systems,['RL Rivest'],2008,… Transactions of the Royal Society A …,-election audits of the optical scanner's electronic results. An electronic ballot marking (EBM)  system may also be used to record the voter's choices electronically with a touch-screen,['6qE0tdAAAAAJ'],148
1,Publication,On the security of ballot marking devices,['DS Wallach'],2020,Ohio St. Tech. LJ,"We can expect there to be a certain background rate of spoiled ballots, no matter the accuracy  of the ballot marking devices, so it's only when the spoilage rate gets reliably above the",['oM25EQkAAAAJ'],8
2,Publication,"Real-world electronic voting: Design, analysis and deployment","['F Hao', 'PYA Ryan']",2016,NA,of the optical scanner’s electronic results. An electronic ballot marking system (EBM) may  also be used to record the voter’s choices electronically with a touchscreen interface and then,"['RHaZFqcAAAAJ', 'k2Uy_t4AAAAJ']",67
3,Publication,On the notion of'software independence'in voting,['RL Rivest'],NA,NA,audits of the optical scanner’s electronic results. An electronic ballot marking (EBM)  system may also be used to record the voter’s choices electronically with a touch-screen user,['6qE0tdAAAAAJ'],0
4,Publication,vVote: a verifiable voting system,"['C Culnane', 'PYA Ryan', 'S Schneider']",2015,ACM Transactions on …,"The only steps that need to be private are the ballot marking by the EBM and the check with  a second EBM. All the other verification steps—confirmation of the ballot, confirmation of the","['HR4TBIoAAAAJ', 'k2Uy_t4AAAAJ', 'RpVDhIoAAAAJ']",78
5,Publication,Electronic voting: a brief study of remote internet voting in Estonia,['S Tamang'],2020,NA,"The EBM is only used for marking purpose but not for storing in its memory. Instead, the  EBM records vote on paper ballot or prints the paper slip and that ballot is counted manually on",[''],0
6,Publication,A supervised verifiable voting protocol for the Victorian Electoral Commission,"['C Burton', 'C Culane', 'J Heather', 'T Peacock']",2012,… on Electronic Voting …,"called an Electronic Ballot Marker (EBM) to help the voter mark her rankings. The EBM is  a  To cast a vote, the voter first inserts the ballot into the EBM, which will read the permutation","['ckj8xdYAAAAJ', 'HR4TBIoAAAAJ', 'pqxmVPUAAAAJ', '']",37
7,Publication,Towards Remote Electronic Voting Systems,"['O Okediran Oladotun', 'O Omidiora Elijah']",NA,NA,Electronic ballot marker: An electronic ballot marker (EBM) or ballot marking device (BMD)  is an electronic device that can aid a disabled voter in marking a paper ballot. This device can,"['alBzqn0AAAAJ', '']",0
8,Publication,Truly Multi-authority 'Prêt-à-Voter',"['T Haines', 'X Boyen']",2016,International Joint Conference on Electronic Voting,"by mixers which act on individual paper ballots, possibly after marking, but before scanning,  to  we include an Electronic Ballot Marker (EBM) to assist the voter in filling their ballot, and","['bbt2PloAAAAJ', '']",3
9,Publication,A Secure Electronic Voting,['WWA Hameed'],2011,… of Research on E-Services in the Public Sector: E …,"an Electronic Ballot Marker (EBM), that allow voters to make their selections using an electronic   Systems including a ballot marking device can incorporate different forms of assistive",[''],0
10,Publication,Requiring software independence in VVSG 2007: STS recommendations for the TGDC,"['W Burr', 'J Kelsey', 'R Peralta']",2006,National Institute of …,"a paper ballot, either by hand or via an EBM, and then the ballot is  an EBM) the paper  ballot. The voter verifies the paper ballot is correct, thus it is voter-verified, and the paper ballot is “","['', 'EjXmTH4AAAAJ', '3qPTKUMAAAAJ']",12
11,Publication,SMART ELECTRONIC VOTING MACHINE,"['G Ajay', 'SP Vijay', 'R Ramadoss']",NA,NA,,"['', '', 'Zp_ILWsAAAAJ']",0
12,Publication,Electronic voting machine—a review,"['DA Kumar', 'TUS Begum']",2012,International Conference on Pattern …,"Most recently, these systems can include an Electronic Ballot Marker (EBM), that allow  to  a Direct-recording electronic (DRE). Systems including a ballot marking device can incorporate","['', '']",56
13,Publication,Automated analysis of voting systems with dolev-yao intruder model,"['M Moran', 'J Heather']",2014,Electronic Communications of the …,"ballot generation, an electronic ballot marker (EBM) to assist the voter in filling out the ballot,  and print-on-demand ballots  an index value forming the marking boxes on the ballot form,","['-dby0QwAAAAJ', 'pqxmVPUAAAAJ']",3
14,Publication,Design and Development of Real-Time and Low-Cost Arduino based Electronic Voting Machine (EVM),"['RR Chaudhuri', 'R Dutta', 'R Pradhan', 'S Ghosh']",NA,NA,"Most recently, these systems can include an Electronic Ballot Marker (EBM), that allow  to  a Directrecording electronic (DRE). Systems including a ballot marking device can incorporate","['COun6bUAAAAJ', '', '', '9iBx1p0AAAAJ']",0
15,Publication,Scantegrity II: End-to-End Verifiability for Optical Scan Election Systems using Invisible Ink Confirmation Codes.,"['', 'A Essex', 'S Popoveniuc', 'RL Rivest', 'PYA Ryan', 'E Shen']",2008,EVT,We have implemented the invisible ink printing process using an Epson C88+ color inkjet  printer  Electronic files used for ballot printing are prepared in this false-color mapping whereby,"['', 'miGbuS4AAAAJ', 'jbJoQfwAAAAJ', '6qE0tdAAAAAJ', 'k2Uy_t4AAAAJ', '']",220
16,Publication,"Development of a credible and integrated electronic voting machine based on contactless IC cards, biometrie fingerprint credentials and POS printer","['SM Hasan', 'MT Rashid']",2016,2016 IEEE Canadian …,"ballot printing system with printed bar codes on ballot papers [8]. Derivatives of this system  include an Electronic Ballot  using a POS printer and subsequently, drops it into a ballot box [3","['1-n7bwMAAAAJ', 'Lj52wsUAAAAJ']",7
17,Publication,Scantegrity: End-to-end voter-verifiable optical-scan voting,"['D Chaum', 'A Essex', 'R Carback', 'J Clark']",2008,IEEE Security & …,"-to-end nature: integrity is ensured from ballot printing through to the final tally. Although these   the marked ballots are scanned on election day, election trustees give the electronic ballot","['', 'miGbuS4AAAAJ', 'MMmq2jUAAAAJ', 'oQrvLjYAAAAJ']",243
18,Publication,Machine-Assisted Election Auditing.,"['JA Calandrino', 'JA Halderman', 'EW Felten']",2007,EVT,be used to perform the printing and scanning functions of our  of electronic ballots from the  recount machine that support the initial electronic tally and an equal-sized set of paper ballots,"['', 'h6yXnyEAAAAJ', 'watx0IAAAAAJ']",49
19,Publication,A three-ballot-based secure electronic voting system,"['AO Santin', 'RG Costa', 'CA Maziero']",2008,IEEE Security & Privacy,summarized ballot with no IDs in a printer electronic ballot box is responsible for storing the  ballots sent by the voting manager and for computing the vote counting. The electronic ballot,"['t1Bmc7oAAAAJ', '', 'uwOXXv93HFcC']",66
20,Publication,Ballot-marking devices cannot ensure the will of the voters,"['AW Appel', 'RA DeMillo', 'PB Stark']",2020,Election Law Journal: Rules …,"with ballot printing in the same paper path with ballot deposit is  electronic-only ballots  from the BMD interface, or an external printer can be attached to print paper optical-scan ballots","['wC_ntLYAAAAJ', 'Pil9rEEAAAAJ', '5EMVIoEAAAAJ']",26
21,Publication,Punchscan with independent ballot sheets: Simplifying ballot printing and distribution with independently selected ballot halves,"['RT Carback', 'S Popoveniuc', 'AT Sherman']",2007,Proceedings of the 2007 …,to interpret ballot marks. In this paper we explore the strategy of printing the top and bottom  ballot  to daub their ballots even if all electronic equipment fails on election day. A three-sheet,"['MMmq2jUAAAAJ', 'jbJoQfwAAAAJ', 'ZzWjYkEAAAAJ']",17
22,Publication,Voting process with blockchain technology: auditable blockchain voting system,"['M Pawlak', 'J Guziur']",2018,… Conference on Intelligent …,votes from machine-readable paper ballots. Electronic ballot printers are machines that record  the  which can be used in ballot boxes or as an input to some electronic counting machine.,"['', 'KQGx3lYAAAAJ']",33
