,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,The Promise and Problems of Provisional Voting,['EB Foley'],2004,Geo. Wash. L. Rev.,"voters should not receive a provisional ballot in this instance but instead should be redirected  to their correct precinct to cast a regular ballot, as any provisional ballot cast in the wrong",['a6mDRMIAAAAJ'],21
1,Publication,Casting and verifying provisional ballots in Florida,"['T Merivaki', 'DA Smith']",2016,Social Science Quarterly,"Our goal is to demonstrate that casting a provisional ballot and rejecting a provisional ballot  are separate processes, the discrete dynamics of which have not been adequately assessed","['9AlVoYcAAAAJ', 'Z8Ni8X0AAAAJ']",22
2,Publication,Early-and late-adopters of provisional ballots,['C Stewart III'],2009,"Washington, DC: Pew Center on the States","provisional ballot rollout that has been largely unappreciated: for some state officials who were  required to advocate the passage of provisional ballot  passage of provisional ballot laws,",['VBbHdKMAAAAJ'],8
3,Publication,"Photo ID, Provisional Balloting, and Indiana's 2012 Primary Election",['MJ Pitts'],2012,U. Rich. L. Rev.,provisional ballot (or HAVA identification-related provisional ballot) and what constituted a  provisional ballot  A provisional ballot was not determined to be related to photo identification (,[''],28
4,Publication,A failsafe for voters? Cast and rejected provisional ballots in North Carolina,"['T Merivaki', 'DA Smith']",2020,Political Research Quarterly,"the option to cast a provisional ballot. Under HAVA, a provisional ballot is deemed valid if a   Although HAVA is federal law, the rates of provisional ballots both cast and rejected across","['9AlVoYcAAAAJ', 'Z8Ni8X0AAAAJ']",16
5,Publication,Report on Provisional Ballots and American Elections,"['D Shaw', 'V Hutchings']",2013,NA,"We also recommend that provisional ballot  provisional ballot systems— much less to depict  with any accuracy the exact scope of the problem. Indeed, any measure of provisional ballot","['NB8iSVEAAAAJ', '']",6
6,Publication,Helping America Vote: A Guide to Implementing the New Federal Provisional Ballot Requirement,['T Warren'],2003,NA,a provisional ballot that will be counted once election officials determine the voter is eligible.  The concept and language of HAVA's provisional ballot  given an opportunity to cast a ballot.,[''],0
7,Publication,Trapped by Precincts-The Help America Vote Act's Provisional Ballots and the Problem of Precincts,"['L Shambon', 'K Abouchar']",2006,NYUJ Legis. & Pub. Pol'y,"provisional ballots was 64.5%.17 The second most-cited reason for not accepting a provisional  ballot was that the ballot  purpose of HA VA's provisional ballot requirement, eliminate","['', '']",21
8,Publication,IUPAC Elections,"['PIE Ballot', 'S General']",2005,CHEMISTRY International,Professor Kazuko Matsumoto’s research involves metal coordination chemistry and bioanalytical  chemistry using metal complexes. She started her career as an inorganic chemist and,"['', '']",0
9,Publication,The High Cost of 'Free'Photo Voter Identification Cards,['R Sobel'],2014,"Retrieved from Harvard Law School, Charles …",a ballot under any circumstances without a Photo ID. Potential voters may cast a provisional  ballot  to cast a regular ballot without a Photo ID (or a provisional ballot that is automatically,[''],12
