,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Remotegrity: Design and use of an end-to-end verifiable remote voting system,"['F Zagórski', 'RT Carback', 'D Chaum', 'J Clark']",2013,… Conference on Applied …,"To that end we present Remotegrity, a remote voting extension for Scantegrity designed to   We propose the Remotegrity protocol and describe an implementation which was fielded in","['CxAu09cAAAAJ', 'MMmq2jUAAAAJ', '', 'oQrvLjYAAAAJ']",96
1,Publication,Remotegrity,"['D Chaum', 'J Clark', 'A Essex', 'R Rivest', 'A Sherman']",2011,NA,"Background▶ 2009-The City of Takoma Park, MD, Municipal Election–First voter verifiable system used to elect government officials (Scantegrity II).▶ 2011-Scantegrity II used","['', 'oQrvLjYAAAAJ', 'miGbuS4AAAAJ', '6qE0tdAAAAAJ', 'ZzWjYkEAAAAJ']",2
2,Publication,"Televoting: Secure, Overseas Voting","['CS Crawford', 'N Mack', 'W Eugene', 'JE Gilbert']",2015,International Conference on …,"Remotegrity is another Internet voting solution that was initially  Remotegrity is an end-to-end  voting system that claims to offer voters ballot privacy. Unlike Helios, with Remotegrity ballot","['3V9Nf8QAAAAJ', 'Rj8_urEAAAAJ', '', 'FKbHXRUAAAAJ']",1
3,Publication,Internet voting: fatally torn between conflicting goals?,"['M Prandini', 'M Ramilli']",2012,Proceedings of the 6th International Conference …,"Remotegrity [6] was born in the academia to integrate formal  in Takoma Park, Maryland,  Remotegrity gave the citizen the ability  concept of verifiability than Remotegrity does: it gives the","['JuiLxa0AAAAJ', 'ZXGBsdgAAAAJ']",6
4,Publication,SecIVo: a quantitative security evaluation framework for internet voting schemes,"['S Neumann', 'M Volkamer', 'J Budurushi']",2016,Annals of …,We apply SecIVo to quantitatively evaluate Helios and Remotegrity within three election  settings. It turns out that there is no scheme which outperforms the other scheme in all settings.,"['EfOOPRoAAAAJ', 've0UJIEAAAAJ', 'CrFW5JsAAAAJ']",5
5,Publication,VoteXX: Coercion Resistance for the Real World (preliminary extended abstract),"['D Chaum', 'RT Carback', 'J Clark', 'C Liu', 'M Nejadgholi']",NA,NA,"We demonstrate how the technique can be applied to known systems, including Remotegrity,  where ballots can be mailed to voters and voters use codes on the ballot to cast their votes","['', 'MMmq2jUAAAAJ', 'oQrvLjYAAAAJ', 'XB7i0-8AAAAJ', '']",0
6,Publication,vvote: Verifiable electronic voting in practice,"['C Burton', 'C Culnane', 'S Schneider']",2016,IEEE Security & Privacy,Scantegrity has been adapted and trialed for remote voting (“Remotegrity”) as well as  voting for blind voters (“Audiotegrity”).This groundbreaking work demonstrated the feasibility of,"['ckj8xdYAAAAJ', 'HR4TBIoAAAAJ', 'RpVDhIoAAAAJ']",15
7,Publication,VoteXX: A Remote Voting System that is Coercion Resistant,"['D Chaum', 'RT Carback III', 'J Clark', 'C Liu']",2020,UMBC Student …,"The VoteXX Project imagines a future in which citizens can vote on their smart phones with  security and privacy. Such remote Internet voting offers numerous advantages: convenience,","['', 'MMmq2jUAAAAJ', '', 'XB7i0-8AAAAJ']",1
8,Publication,PrivApollo–secret ballot E2E-V internet voting,"['H Wu', 'PL Vora', 'F Zagórski']",2019,… on Financial Cryptography and Data Security,Apollo relaxes this requirement by using irrepudiable credentials (such as credentials  under scratch-off as in Remotegrity) to thwart a registrar who attempts to use the voter’s,"['', 'OBiA-IAAAAAJ', 'CxAu09cAAAAJ']",5
9,Publication,Internet voting in Canada: a cyber security perspective,['A Essex'],2016,Brief submitted to the House of Commons Special …,"Secure and verifiable Internet voting remains one of the most challenging open problems in  cyber-security. Despite numerous potential social benefits, the technological risks are many,",['miGbuS4AAAAJ'],4
