,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Electronic voting machine—a review,"['DA Kumar', 'TUS Begum']",2012,International Conference on Pattern …,Electronic Voting Machine (EVM) is a simple electronic device used to record   earlier in conventional voting system. Fundamental right to vote or simply voting in elections,"['', '']",56
1,Publication,Biometrically secured electronic voting machine,"['R Rezwan', 'H Ahmed', 'MRN Biplob']",2017,2017 IEEE Region …,"Considering these problems, in this project, a new system of voting is proposed based on  electronic voting machine (EVM). The additional feature of this system is biometric security","['', '', '']",30
2,Publication,Analysis of electronic voting system in various countries,"['S Kumar', 'E Walia']",2011,International Journal on Computer Science and …,system whether the user is authentic or not and securing electronic voting machine from   using electronic voting machine. The comparative focus is on the adoption of electronic voting,"['tgD_jnUAAAAJ', '']",84
3,Publication,Privacy issues in an electronic voting machine,"['AM Keller', 'D Mertz', 'JL Hall', 'A Urken']",2006,Privacy and Technologies of Identity,", both cast and spoiled, and reconciles them against the Electronic Ballot Images from the  Electronic Voting Machine or the Electronic Voting Machine with Reading Impaired Interface.","['', 'ZSWlnHoAAAAJ', 'AFGPpWoAAAAJ', '']",35
4,Publication,Secured electronic voting machine using biometric,"['S Anandaraj', 'R Anish']",2015,… on Innovations in …,"Such as the electronic voting machine which we are using nowadays also has few  by the  electronic voting machine, but the person not getting acknowledgement after the voting. And","['', '']",33
5,Publication,Aadhar based electronic voting machine using arduino,"['RM Prasad', 'P Bojja', 'M Nakirekanti']",2016,International Journal of …,This paper describes an online electoral system for Indian election is proposed for the first  time. The voting system is managed in a easier way as all the users should login by Aadhar,"['', '_wyvJ6sAAAAJ', 'mHI1VOEAAAAJ']",34
6,Publication,A preview on microcontroller based electronic voting machine,"['D Paul', 'SK Ray']",2013,International Journal of Information and Electronics …,based voting schemes with electronic voting systems. Elections of Bangladesh are conducted  most exclusively using electronic voting  of a digital voting machine using a microcontroller,"['', 'FQkvuUcAAAAJ']",30
7,Publication,A simplified electronic voting machine system,['MM Hoque'],2014,International Journal of Advanced Science and …,"In this paper, an Electronic Voting Machine (EVM) system is proposed which is in  operation as transparent as the digital system. The Simplified Electronic Voting Machine (SEVM)",['z1fBpl8AAAAJ'],14
8,Publication,Biometric system based electronic voting machine using arm9 microcontroller,"['M Sudhakar', 'BDS Sai']",2015,Journal of Electronics and Communication …,",low cost fingerprint based electronic voting machine using ARM9 microcontroller. An  electronic voting system is a voting system in which the voters’ and voting data is recorded,stored","['yDQeF9AAAAAJ', '']",22
9,Publication,Arduino based smart electronic voting machine,"['VK Priya', 'V Vimaladevi']",2017,… on Trends in …,"to make e-voting in India a  voting systems, but we are not able to eradicate it completely  [8, 9]. The objective of this project is to improve the security performance in the voting machine","['', '']",15
10,Publication,Raspberry Pi and image processing based electronic voting machine (EVM),"['MM Islam', 'MSU Azad', 'MA Alam', 'N Hassan']",2014,International Journal of …,Electronic voting machine has already been developed and widely used in  many developed countries. But most of them use  Each voting machine is locked by finger,"['', '', '', 'ERPIW-gAAAAJ']",20
