,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Voting technologies and trust,"['B Randell', 'PYA Ryan']",2006,IEEE Security & Privacy,The crucial aspect of our schemes—inspired by Prêt à Voter’s cryptographic technique—is  that the RHC is a scratch card with a small opaque-coated rectangle that obscures a,"['5sqk-sYAAAAJ', 'k2Uy_t4AAAAJ']",94
1,Publication,A model for system-based analysis of voting systems,"['T Tjøstheim', 'T Peacock', 'PYA Ryan']",2007,International Workshop on Security …,"is described in detail, and demonstrated with an example from a case study of the Randell-Ryan  “Scratch Card This is illustrated shortly in an analysis of the “Scratch Card” voting system","['', '', 'k2Uy_t4AAAAJ']",9
2,Publication,A model for systematic analysis of voting systems,"['T Tjostheim', 'T Peacock', 'P Ryan']",2007,School of Computing Science …,"is described in detail, and demonstrated with an example from a case study of the Ryan-Randell  “Scratch Card”  from a case study of the Ryan-Randell “Scratch Card” voting system [20].","['', '', 'k2Uy_t4AAAAJ']",3
3,Publication,A model for system-based analysis of voting systems,"['P Ryan', 'T Peacock', 'T Tjøstheim']",2010,Security Protocols: 15th …,"While it is important to verify the system itself, it has been found that  is described in detail,  and demonstrated with an example from a case study of the Randell-Ryan ""Scratch Card","['k2Uy_t4AAAAJ', '', '']",0
4,Publication,"Improving the farnel, threeballot, and randell-ryan voting schemes","['R Araújo', 'PYA Ryan']",2008,Cryptology ePrint Archive,"improvements to the scheme of Ryan-Randell in Section 6.  the right column, with scratch  strip intact, is made as the receipt  The authorities then scratch off the strip on the RCs to reveal","['btqFQ84AAAAJ', 'k2Uy_t4AAAAJ']",6
5,Publication,Scratch & vote: self-contained paper-based cryptographic voting,"['B Adida', 'RL Rivest']",2006,Proceedings of the 5th ACM workshop on Privacy …,"She scratches off the scratch surface, hands the now void ballot to a helper  Randell and  Ryan [28] suggests the use of scratch surfaces (though for different goals than ours). Chaum’s","['Jz7PpH8AAAAJ', '6qE0tdAAAAAJ']",191
6,Publication,Remote e-voting using the smart card web server,"['S Cobourne', 'L Kyrillidis', 'K Mayes']",2014,International Journal of …,"Voting in elections is the basis of democracy, but voting at polling stations may not be possible  for all citizens. Remote (Internet) e-voting uses the voter's own equipment to cast votes,","['', '', 'ANisCGAAAAAJ']",1
7,Publication,Mobile arm supports in Duchenne muscular dystrophy: a pilot study of user experience and outcomes,"['', 'L Callaway', 'M Randall', 'M Ryan']",2021,Disability and …,"James said, “Sometimes I had to take it off because I couldn’t fit through doors” and Fred’s  mother reported, “Trying to get through doorways, and the supermarket, it just stuck out”. This","['', 'Bn-kyFYAAAAJ', '', '1mqIjg4AAAAJ']",7
8,Publication,Improving the Farnel voting scheme,"['R Araújo', 'PYA Ryan']",2008,Electronic Voting 2008 (EVOTE08). 3rd International …,"is based on the Prêt-à-Voter [Rya04, CRS05] ballot and is inspired by the ideas of Randell-Ryan  [RR06] and of Scratch the pages of each ballot and scratch off their surfaces; they then","['btqFQ84AAAAJ', 'k2Uy_t4AAAAJ']",10
9,Publication,PrÊt À Voter: a Voter-Verifiable Voting System,"['PYA Ryan', 'D Bismark', 'J Heather']",2009,IEEE transactions on …,"direction is Randell and Ryan’s scheme [47], which is based on Prêt à Voter but uses scratch   Another approach is Rivest’s ThreeBallot scheme [48], in which the vote is encoded across","['k2Uy_t4AAAAJ', 'PAYl_zwAAAAJ', 'pqxmVPUAAAAJ']",214
