,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,A synthesis of vote verification methods in electronic voting systems,"['AFN Al-Shammari', 'A Villafiorita']",2014,"Design, Development, and Use of …","To highlight the vote verification in Votegrity, we will describe in the following paragraph the  voter  The Votegrity cryptographic protocol uses the layout and orientation of the two pixel","['-jumP2gAAAAJ', 'nVHJXcQAAAAJ']",3
1,Publication,Vote verification through open standard: A roadmap,"['AFN Al-Shammari', 'K Weldemariam']",2011,… for Electronic Voting …,"For instance, the vote verification methods implemented in VoteHere [12], [19] and Votegrity  [20 In contrast, a small printer attached to Votegrity DRE prints the receipt in Votegrity system.","['-jumP2gAAAAJ', 'lHXu6nkAAAAJ']",12
2,Publication,DRE-ip: a verifiable e-voting scheme without tallying authorities,"['SF Shahandashti', 'F Hao']",2016,… Symposium on Research in Computer Security,"We do not consider Votegrity, MarkPledge, and vVote since they use mix-nets and their  computation complexity depend on how these verifiable mix-nets are implemented. All","['CZTajNQAAAAJ', 'RHaZFqcAAAAJ']",35
3,Publication,Understanding the development trends of electronic voting systems,"['AFN Al-Shammari', 'A Villafiorita']",2012,… Reliability and Security,"In contrast, a small printer attached to Votegrity DRE prints the receipt in Votegrity system.  The printer prints a double side two-layer transparent receipt in a way that when those layers","['-jumP2gAAAAJ', 'nVHJXcQAAAAJ']",13
4,Publication,Internet voting using zcash,"['P Tarasov', 'H Tewari']",2017,Cryptology ePrint Archive,"since Chaum [4] first proposed Votegrity, one of the first end-to have stemmed from Chaums  Votegrity, which also provide  which has been proposed alongside Votegrity, influencing the","['', '2oIU7q0AAAAJ']",30
5,Publication,Towards an open standard vote verification framework in electronic voting systems,"['AFN Al-Shammari', 'A Villafiorita']",2012,… Reliability and Security,"In contrast, the receipt in the Votegrity system is printed by a small printer attached to Votegrity  DRE. The printer prints a double side two-layer transparent receipt in a way that the two","['-jumP2gAAAAJ', 'nVHJXcQAAAAJ']",2
6,Publication,The future of e-voting.,"['P Tarasov', 'H Tewari']",2017,IADIS International Journal on Computer Science & …,"Markpledge was one of the first E2E voting protocols which has been proposed alongside  Votegrity, influencing the development of the other schemes mentioned above and more.","['', '2oIU7q0AAAAJ']",48
7,Publication,Punchscan with independent ballot sheets: Simplifying ballot printing and distribution with independently selected ballot halves,"['RT Carback', 'S Popoveniuc', 'AT Sherman']",2007,Proceedings of the 2007 …,"We propose and implement a modification to the Punchscan protocol that simplifies ballot  printing and distribution. In this improved version, each voter creates a ballot at the polling","['MMmq2jUAAAAJ', 'jbJoQfwAAAAJ', 'ZzWjYkEAAAAJ']",17
8,Publication,Scantegrity: End-to-end voter-verifiable optical-scan voting,"['D Chaum', 'A Essex', 'R Carback', 'J Clark']",2008,IEEE Security & …,"Scantegrity is a security enhancement for optical scan voting systems. It's part of an emerging  class of ""end-to-end"" independent election verification systems that permit each voter to","['', 'miGbuS4AAAAJ', 'MMmq2jUAAAAJ', 'oQrvLjYAAAAJ']",244
9,Publication,An overview of end-to-end verifiable voting systems,"['ST Ali', 'J Murray']",2016,Real-World Electronic Voting,2 Votegrity uses visual  Votegrity offer what are arguably E2E security properties but these  are primarily theoretical protocols based on abstract and idealized assumptions. Votegrity is,"['0du4338AAAAJ', '']",53
