,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Prospective risk of stillbirth and neonatal complications in twin pregnancies: systematic review and meta-analysis,"['F Cheong-See', 'E Schuit', 'D Arroyo-Manzano', 'A Khalil']",2016,Bmj,We undertook a pragmatic approach by including all twin pregnancies not complicated  by twin to twin transfusion syndrome. We were not able to provide separate estimates for,"['', 'feAkgPgAAAAJ', '', 'E4oYRacAAAAJ']",153
1,Publication,It takes two: Teaching with twin texts of fact and fiction,['D Camp'],2000,The reading teacher,"Using fiction and nonfiction trade books as Twin Texts in an  Twin Texts are two books,  one fiction and one non fiction (informational), on the same (or related) topic (see sample Twin",[''],163
2,Publication,Characterising the Digital Twin: A systematic literature review,"['D Jones', 'C Snider', 'A Nassehi', 'J Yon', 'B Hicks']",2020,CIRP Journal of …,"Twin (see “Characterising the Digital Twin” section), and those that relate to general research  areas, gaps and future directions (see “ of common parameters (see “Parameters” section),","['k6Ohct4AAAAJ', '3AmQ8Q0AAAAJ', 'rJbGsmAAAAAJ', 'l8QcsGIAAAAJ', 'ZR7_4pcAAAAJ']",372
3,Publication,Classical twin studies and beyond,"['D Boomsma', 'A Busjahn', 'L Peltonen']",2002,Nature reviews genetics,"We draw attention to a large resource for such studies and provide an overview of the most  important features of twin registers worldwide. But first, we briefly introduce the classical twin","['F0ByHlcAAAAJ', 'Hwt035wAAAAJ', '']",1241
4,Publication,The authentic standards movement and its evil twin,['S Thompson'],2001,Phi Delta Kappan,"Under the evil twin’s (per)version of standards and accountability, we see students retained  in grade because of a single test score, and we typically see a corresponding increase in",[''],247
5,Publication,Twin analysis,['MC Neale'],1998,Encyclopedia of biostatistics. New York: John Wiley,"In the univariate case, data analysis may proceed by maximum likelihood analysis of the  contingency tables of twin 1 against twin 2 (see Twin Concordance). Most analyses assume",['nV2abUgAAAAJ'],23
6,Publication,Numerical study of the stress state of a deformation twin in magnesium,"['MA Kumar', 'AK Kanjarla', 'SR Niezgoda', 'RA Lebensohn']",2015,Acta Materialia,"Specifically, it would be interesting to see how the material responds locally when an initial  twin nucleus is created at one grain boundary and allowed to propagate across the grain to","['EjoDcCAAAAAJ', '3xxImbQAAAAJ', 'K84VPOkAAAAJ', 'eLtHiCwAAAAJ']",188
7,Publication,The power of the classical twin study,"['NG Martin', 'LJ Eaves', 'MJ Kearsey', 'P Davies']",1978,Heredity,"The numbers themselves are sobering for we can see that to achieve 95 per cent power of   requires over 600 twin pairs. We should not be too depressed, however, since twin studies of","['Ba2kwtkAAAAJ', '', '', '']",553
8,Publication,Beyond heritability: Twin studies in behavioral research,"['W Johnson', 'E Turkheimer']",2009,Current directions in …,"due in large measure to classical twin studies. We see little need for further studies of the  heritability of individual traits in behavioral science, but the twin study is far from having outlived","['193xKrQAAAAJ', '-3i13u8AAAAJ']",212
9,Publication,Predicting twinning stress in fcc metals: Linking twin-energy pathways to twin nucleation,"['S Kibey', 'JB Liu', 'DD Johnson', 'H Sehitoglu']",2007,Acta materialia,", dislocation-based twin nucleation models. Through a  the unstable twin stacking fault  energy and twin nucleation  under the γ twin (λ(x)) curve is the energy E γ-twin (see Eq. 6","['', '', 'L9vy2hUAAAAJ', '37vYsxsAAAAJ']",399
