,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,The elgamal cryptosystem,['AV Meier'],2005,Joint Advanced Students Seminar,"In this paper we have looked at public key cryptosystems in general and the ElGamal  cryptosystem in particular. These cryptosystems are only secure, if some given requirements are",[''],31
1,Publication,An ElGamal-like cryptosystem for enciphering large messages,"['MS Hwang', 'CC Chang']",2002,IEEE Transactions on …,"In this article, we propose a simple cryptosystem which allows a  the ElGamal cryptosystem.  This article is organized as follows: In the next section, we review the ElGamal cryptosystem","['9ecu278AAAAJ', 'ObIGorsAAAAJ']",113
2,Publication,Modified elgamal cryptosystem algorithm (MECA),"['P Sharma', 'S Sharma', 'RS Dhakar']",2011,2011 2nd International …,"ElGamal cryptosystem in respect of security and complexity.  ElGamal cryptosystems in  terms of security & performance. The disadvantage of new cryptosystem is that, unlike Elgamal it","['NMkXSbQAAAAJ', 'nnM7LS8AAAAJ', '']",15
3,Publication,A simple generalization of the ElGamal cryptosystem to non-abelian groups,['A Mahalanobis'],2008,Communications in Algebra®,the MOR cryptosystem. We show that a cryptosystem similar to the ElGamal cryptosystem  over  proposed MOR cryptosystem is equivalent to the ElGamal cryptosystem over finite fields.,['dBLaRQoAAAAJ'],34
4,Publication,A simple generalization of the ElGamal cryptosystem to non-abelian groups II,['A Mahalanobis'],2012,Communications in Algebra,this MOR cryptosystem has better security than the ElGamal cryptosystem over finite fields.   We see that this MOR cryptosystem is equivalent to the ElGamal cryptosystem over finite fields,['dBLaRQoAAAAJ'],36
5,Publication,A secure privacy-preserving data aggregation scheme based on bilinear ElGamal cryptosystem for remote health monitoring systems,"['A Ara', 'M Al-Rodhaan', 'Y Tian', 'A Al-Dhelaan']",2017,IEEE Access,Our proposed SPPDA scheme utilizes the homomorphic property of the bilinear ElGamal  cryptosystem to perform privacy-preserving secure computation and combines it with the,"['hLX_yLEAAAAJ', '8Ndj_jwAAAAJ', 'CCFc-8sAAAAJ', '']",92
6,Publication,Simple Generalized Group‐Oriented Cryptosystems Using ElGamal Cryptosystem,"['CC Yang', 'TY Chang', 'JW Li', 'MS Hwang']",2003,Informatica,"In the generalized group-oriented cryptosystem, the sender can send a conditional mes In  this paper, we will use an ElGamal cryptosystem and an elliptic curve ElGamal cryptosystem to","['', 'zWWpDG4AAAAJ', 'YeISK-QAAAAJ', '9ecu278AAAAJ']",16
7,Publication,A privacy-preserving RFID authentication protocol based on El-Gamal cryptosystem for secure TMIS,"['FM Salem', 'R Amin']",2020,Information sciences,"From the above-mentioned results and analysis, it is evident that the proposed El-Gamal-based   Moreover, our proposed protocol is the first to use the El-Gamal cryptosystem to design a","['jT9hdeMAAAAJ', 'UeHgnYIAAAAJ']",16
8,Publication,Secure and fast chaotic el gamal cryptosystem,['ER Arboleda'],2019,Int. J. Eng. Adv. Technol,"of researchers in the cryptosystem and other fields [3–12]. Taher El Gamal in 1985 proposed  El Gamal cryptosystem algorithm, it is a public-key cryptosystem algorithm applicable over",['OjpXBw8AAAAJ'],11
9,Publication,Discrete sliding mode control for chaos synchronization and its application to an improved El-Gamal cryptosystem,"['PY Wan', 'TL Liao', 'JJ Yan', 'HH Tsai']",2019,Symmetry,"In this paper, we consider the design of an improved El-Gamal cryptosystem based on the  chaos synchronization. Before constructing the improved El-Gamal algorithm, the first problem","['', '9j_DIfYAAAAJ', '', '']",7
10,Publication,A new convertible authenticated encryption scheme based on the ElGamal cryptosystem,"['CC Lee', 'MS Hwang', 'SF Tzeng']",2009,International Journal of …,A convertible authenticated encryption scheme allows a designated receiver to retrieve an  authenticated ciphertext and convert the authenticated ciphertext into an ordinary signature.,"['x5S3AdIAAAAJ', '9ecu278AAAAJ', '']",28
11,Publication,Enhanced DNA and ElGamal cryptosystem for secure data storage and retrieval in cloud,"['M Thangavel', 'P Varalakshmi']",2018,Cluster Computing,"At the same time, Novel DNA cryptosystem achieves better performance, reduced the   DNA and Enhanced ElGamal cryptosystems (ie) both symmetric and asymmetric cryptosystems,","['2R5FVccAAAAJ', 'ANQd-GEAAAAJ']",15
12,Publication,ElGamal cryptosystem-based secure authentication system for cloud-based IoT applications,"['T Maitra', 'MS Obaidat', 'D Giri', 'S Dutta', 'K Dahal']",2019,IET Networks,This study presents an ElGamal cryptosystem and biometric information along with a user's   than other existing competing ElGamal cryptosystem-based authentication schemes.,"['mgrlBzAAAAAJ', 'ZJs0JP8AAAAJ', '', 'aBX4zYgAAAAJ', 'yIkdopsAAAAJ']",8
13,Publication,Image encryption and decryption in a modification of ElGamal cryptosystem in MATLAB,"['HR Hashim', 'IA Neamaa']",2014,arXiv preprint arXiv:1412.8490,of cryptosystems to  cryptosystem called the ElGamal Cryptosystem is presented considered  with the help MATLAB Program to be used over Images. Since the ElGamal cryptosystem,"['zZvPyykAAAAJ', 'XeXcukkAAAAJ']",16
14,Publication,The enhancement of computation technique by combining RSA and El-Gamal Cryptosystems,"['JM Ahmed', 'ZM Ali']",2011,… of the 2011 International Conference on …,"We have used these two problems to propose cryptosystem which  ElGamal cryptosystems  that was based on the IFP and DLP. The comparison of computation time for RSA, El-Gamal","['', '']",16
15,Publication,Extending helios towards private eligibility verifiability,"['O Kulyk', 'V Teague', 'M Volkamer']",2015,… Conference on E-Voting and Identity,We show how to extend the Helios voting system to provide eligibility verifiability without  revealing who voted which we call private eligibility verifiability. The main idea is that real votes,"['08IyY1AAAAAJ', '3CVS_xYAAAAJ', 've0UJIEAAAAJ']",44
16,Publication,Election verifiability in electronic voting protocols,"['S Kremer', 'M Ryan', 'B Smyth']",2010,European Symposium on Research in …,"We also consider eligibility verifiability, an aspect of verifiability that is often neglected and  satisfied by only a few protocols, but nonetheless an essential mechanism to detect ballot","['ybBowZsAAAAJ', 'zVGVpX4AAAAJ', 'eGdZckcAAAAJ']",233
17,Publication,"Electryo, in-person voting with transparent voter verifiability and eligibility verifiability","['PB Rønne', 'PYA Ryan', 'ML Zollinger']",2021,arXiv preprint arXiv:2105.14783,"We also have universal eligibility verifiability via the ID-system, and  Universal Verifiability  Universal verifiability allows voters and  Eligibility Verifiability Eligibility is firstly checked by a","['6y0WPNwAAAAJ', 'k2Uy_t4AAAAJ', 'UTfwaO0AAAAJ']",6
18,Publication,Towards automatic analysis of election verifiability properties,"['B Smyth', 'M Ryan', 'S Kremer', 'M Kourjieh']",2010,… and Issues in the Theory of …,"In future work, we intend to generalise our definitions of universal verifiability and eligibility  verifiability to work with a greater variety of voting systems. We also intend to study more","['eGdZckcAAAAJ', 'zVGVpX4AAAAJ', 'ybBowZsAAAAJ', '']",63
19,Publication,Voting: You can't have privacy without individual verifiability,"['V Cortier', 'J Lallemand']",2018,Proceedings of the 2018 ACM SIGSAC …,Verifiability typically includes individual verifiability (a voter can check that her ballot is counted);  universal verifiability ( published ballots); and eligibility verifiability (only legitimate voters,"['R4nPTYgAAAAJ', '']",33
20,Publication,Countering ballot stuffing and incorporating eligibility verifiability in Helios,"['S Srinivasan', 'C Culnane', 'J Heather']",2015,… Conference on Network …,Eligibility Verifiability is a less talked about property of e2e  We argue this is of primary  importance as eligibility verifiability  the lack of eligibility verifiability. A dishonest Helios server can,"['', 'HR4TBIoAAAAJ', 'pqxmVPUAAAAJ']",7
21,Publication,Machine-checked proofs for electronic voting: privacy and verifiability for Belenios,"['V Cortier', 'CC Dragan', 'F Dupressoir']",2018,2018 IEEE 31st …,": it simultaneously captures individual, universal, and eligibility verifiability and additionally  accounts for the fact that voters may not perform the verifiability checks. Intuitively, a voting","['R4nPTYgAAAAJ', 'h6Xk78UAAAAJ', 'gxFJ_bYAAAAJ']",15
22,Publication,"Privacy and verifiability in voting systems: Methods, developments and trends","['H Jonker', 'S Mauw', 'J Pang']",2013,Computer Science Review,"[13] identify another type of verifiability, eligibility verifiability: anyone can verify that each  vote in the published set of “all” votes was cast by an eligible voter, and anyone can verify that","['0qhFovsAAAAJ', 'NDXZhwcAAAAJ', '0JjOM_gAAAAJ']",69
23,Publication,Anonymity and verifiability in voting: understanding (un) linkability,"['L Langer', 'H Jonker', 'W Pieters']",2010,International Conference on Information …,"verifiability comprises verifying eligibility, ie the fact that only eligible voters cast a vote (cf.  [1,7]). In [20] eligibility verifiability  Distinguishing between individual and universal verifiability","['', '0qhFovsAAAAJ', 'S2bDW9cAAAAJ']",19
24,Publication,Verifiability of Helios mixnet,['B Smyth'],2018,… Conference on Financial Cryptography and Data …,"Eligibility verifiability seems to require  eligibility verifiability in favour of cheaper, non-verifiable  ballot authentication mechanisms. Hence, we do not pursue eligibility verifiability further.",['eGdZckcAAAAJ'],12
