,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,An efficient and highly sound voter verification technique and its implementation,"['R Joaquim', 'C Ribeiro']",2011,International Conference on E-Voting and Identity,"require the voter to perform this verification by  voter verification, as described in this section,  requires the match of a long string by the voter, ie both the pledge value and the verification","['caaoJBwAAAAJ', 'XzO-ivMAAAAJ']",24
1,Publication,Election reform after HAVA: Voter verification in congress and the states,"['D Palazzolo', 'VG Moscardelli', 'M Patrick']",2008,Publius: The Journal of …,Requiring voting machines to produce a voter-verifiable paper record (VVPR) has been the  most prominent election reform issue in Congress and across the states since the Help,"['', 'zvIHOXgAAAAJ', '']",22
2,Publication,"Voter Verification of Ballot Marking Device Ballots Is a Two-Part Question: Can They? Mostly, They Can. Do They? Mostly, They Don't","['P Kortum', 'MD Byrne', 'J Whitmore']",2021,Election Law Journal: Rules …,"In fact, in order for a voter to detect an anomaly on a printout, the voter has to do two things:  ( If the voter fails to examine the ballot, the voter will obviously fail at detection; these are thus","['BD7BLDgAAAAJ', 'DalLJdYAAAAJ', '']",7
3,Publication,David Chaum's voter verification using encrypted paper receipts,['PL Vora'],2005,Cryptology ePrint Archive,"In this document, we provide an exposition of David Chaum’s voter verification  method that uses encrypted paper receipts. This document provides simply an exposition of",['OBiA-IAAAAAJ'],19
4,Publication,New voter verification scheme using pre-encrypted ballots,"['V Morales-Rocha', 'M Soriano', 'J Puiggalí']",2009,Computer Communications,"However, these systems have had problems fulfilling both aspects of verification: proper  recording and accurate counting. We propose a new voter verification scheme that allows voters","['t8HJ-ZUAAAAJ', 'lj39RwQAAAAJ', '']",14
5,Publication,Safeguarding democracy: increasing election integrity through enhanced voter verification,['KJ Weir'],2018,NA,or mitigate voter fraud in an  voter identity and eligibility verification vulnerabilities. The  thesis exposes what policy and technical vulnerabilities exist within the various voter verification,[''],2
6,Publication,A practical voter-verifiable election scheme,"['D Chaum', 'PYA Ryan', 'S Schneider']",2005,European Symposium on Research …,"the recent US presidential elections, the voter at best gets some form of acknowledgement of   digital voting scheme that enables voter verification, ie, provides each voter with a means to","['', 'k2Uy_t4AAAAJ', 'RpVDhIoAAAAJ']",485
7,Publication,Testimony on voter verification,['T Selker'],2005,NA,"for the voter’s attention, the two forms of feedback actually combine to heighten the voter’s   To uncover the value of electronic selection verification we conducted a user study involving",['4n5ZBd0AAAAJ'],1
8,Publication,Human readable paper verification of Pret a Voter,"['D Lundin', 'PYA Ryan']",2008,European Symposium on Research in Computer …,"The Prêt à Voter election scheme provides high assurance of  add a mechanism to Prêt à  Voter to generate a conventional (ie  This is in contrast to previous versions of Prêt à Voter, and","['', 'k2Uy_t4AAAAJ']",30
9,Publication,Cast-as-intended verification in Norway,"['JP Allepuz', 'SG Castelló']",2012,Proc. 5th Conf. Electron. Voting,not be able to modify the voting options selected by the voter without being detected. This  paper describes the voter verification return-code scheme that was implemented for this project,"['', '']",20
10,Publication,An efficient and highly sound voter verification technique and its implementation-extended version,"['R Joaquim', 'C Ribeiro']",NA,NA,"require the voter to perform this verification by  voter verification, as described in this section,  requires the match of a long string by the voter, ie both the pledge value and the verification","['caaoJBwAAAAJ', 'XzO-ivMAAAAJ']",1
11,Publication,"Race, Shelby County, and the voter information verification act in North Carolina","['MC Herron', 'DA Smith']",2015,Fla. St. UL Rev.,", the Voter Information Verification Act, known colloquially as VIVA, shortened from seventeen  to ten days the state's early voting period; eliminated same-day voter registration during","['Qkeb19oAAAAJ', 'Z8Ni8X0AAAAJ']",22
12,Publication,Verification for electronic balloting systems,"['RT Mercuri', 'PG Neumann']",2003,Secure electronic voting,"Beyond this, any electronic voting system (networked or not) has the burden of assuring  that each ballot is not traceable back to the voter (after the point of voter verification), and that it","['-VmF6rIAAAAJ', '']",29
13,Publication,Minimizing voter error with voter verification methods,['JL Plott'],2011,NA,"voter verification influences voter error and voter confidence—overvote, undervote, misvote,  and voter  those variables is voter verification, the ability of the individual voter to verify their",[''],0
