,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,DATA PROTECTION POLICY International Foundation for Electoral Systems,['JM Ishee'],2018,NA,Whether the provision of their personal data is part of a statutory or contractual 4 obligation  and details of the consequences of the data subject not providing that data 5.2.7. [...] In,[''],0
1,Publication,"Toward credible and legitimate elections in Kenya: Part II', IFES Assessment Report","['JD Barkan', 'R Henderson']",1997,… Foundation for Election Systems (IFES),Commission of Kenya requested the USAID mission in Kenya to facilitate the return of  IFES to assess the Commission's needs with the view towards assisting the Commission in its,"['', '']",4
2,Publication,Duality by design: the Iranian electoral system,['Y Alem'],2011,NA,"IFES hopes this contribution permits greater understanding  to the International Foundation  for Electoral Systems for making  IFES professionals in Washington, DC. Thanks are due to",[''],26
3,Publication,Controlling money in politics: An introduction,['M Ohman'],2013,… : International Foundation for Electoral Systems,"in free and fair elections. Our independent expertise strengthens electoral systems and  builds local  In some cases, incumbents find a way to ban opposition leaders from running in",[''],20
4,Publication,Electoral conflict and violence,['J Fischer'],2002,IFES White paper,"IFES White Papers Using these profiles, a potential “watch list” of elections in 2002 can be   In addition, the electoral system that is most appropriate for initially ending internal conflict",[''],244
5,Publication,Electoral systems and the number of parties in postcommunist states,['RG Moser'],1999,World Politics,"to be seen, however, whether the hypotheses regarding the effect of electoral systems, based   This figure is based on data from the International Foundation for Election Systems (iFES),",['NJnuwsQAAAAJ'],367
6,Publication,Vote buying in Nigeria,['EO Ojo'],2008,Money and Politics in Nigeria,"us some good things as benefactors and we view ourselves as  with International Foundation  for Electoral Systems (IFES)  Without gainsaying, any electoral system that thrives in vote",['EivglI4AAAAJ'],69
7,Publication,The electoral process in Kenya: A review of past experience and recommendations for reform,"['M Owuor', 'D Nguyen', 'A Kuria']",2008,… for Electoral Systems,"Kenyan electoral system, this report aims to contextualize the main challenges faced by the  national community in view of future elections In this report, IFES presents these findings and","['', '', '']",3
8,Publication,"The role of INEC, ICPC and EFCC in combating political corruption",['ER Aiyede'],2008,NA,"permission of International Foundation for Electoral System  Washington, DC and throughout  IFES'field locations to ensure  civil society to watch over the electoral process, accounting",['af3u7P8AAAAJ'],69
9,Publication,Campaign and Party Finance in Ukraine: Dilemmas of Regulation in the Context of Weakly Institutionalized Political and Legal Systems,"['O Protsyk', 'US Eurasia']",2002,International Foundation for Election Systems  …,"herein are those of the author and do not necessarily reflect the views of USAID and IFES.   of the electoral process, organizational contributions find their ways into the electoral politics.","['', '']",6
10,Publication,"Women, political participation, and the Arab Spring: Political awareness and participation in democratizing Tunisia",['CB Abdo-Katsipis'],2017,"Journal of Women, Politics & Policy","by the International Foundation for Electoral Systems (IFES) in  The International Foundation  for Electoral Systems is a  Third, I look at the first differences of the baseline and single-",[''],24
11,Publication,Primer on the US Election System,['TE Hall'],2012,International Foundation for Electoral Systems,"When we examine who votes (see Table 4), we see that most people who register to vote  actually  So, when we look at the percentage of eligible voters who voted, we see that only 63.6",[''],4
