,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Limiting response alternatives in time-intensity scaling: an examination of the halo-dumping effect,"['CC Clark', 'HT Lawless']",1994,Chemical senses,ballot a slight odor-induced enhancement of  enhancement of sweetness was greater (+0.55  points) when using die limited ballot to rate only sweetness as shown by a significant ballot-,"['', '']",308
1,Publication,Willingness to pay for local coho salmon enhancement in coastal communities,"['KP Bell', 'D Huppert', 'RL Johnson']",2003,Marine Resource …,One section of the survey was dedicated to coastal salmon stocks and included a referendum  question outlining a hypothetical ballot measure to fund a local coho enhancement,"['wfOt550AAAAJ', '', '']",58
2,Publication,Security enhancement of chang-lee anonymous e-voting scheme,"['CT Li', 'MS Hwang']",2012,International Journal of Smart Home,"that Vi's valid ballot has been replaced by another one. In the voting phase, E first  Vi's ballot  has been correctly counted. Otherwise, Vi can ask the electoral unit to recount his/her ballot","['FMyimNYAAAAJ', '9ecu278AAAAJ']",16
3,Publication,Security enhancement of e-voting system,"['S Kumar', 'M Singh']",2012,Global Journal of Computer Science and …,to record votes in place of ballot papers and boxes which were  Advantages of EVM [1] over  the traditional ballot paper/ box  as only one sheet of ballot paper is required for each polling.,"['tgD_jnUAAAAJ', '']",4
4,Publication,Scantegrity: End-to-end voter-verifiable optical-scan voting,"['D Chaum', 'A Essex', 'R Carback', 'J Clark']",2008,IEEE Security & …,"To create the receipt, a voter tears off a perforated corner of the ballot, called a ballot chit,  that contains a serial number. In addition, as Figure 1 shows, the voter writes down the random","['', 'miGbuS4AAAAJ', 'MMmq2jUAAAAJ', 'oQrvLjYAAAAJ']",243
5,Publication,NOTIS Consortium/Network SIG 1990 Enhancements Balloting Process,['L Bugg'],1990,NA,"SIG is to arrivé at our ""top ten"" enhancements for input to the NOTIS 1990 enhancements  ballot by June l990.  Ideas contributed in Round One will be added to the Round Two ballot.",[''],0
6,Publication,Curvelet applications to asteroseismic data,"['P Lambert', 'S Pires', 'J Ballot']",2005,… -2005: Semaine de l' …,"To improve the peak tagging and the extraction of stellar parameters in the future asteroseismic  observations, we apply a new image processing technique, the curvelet transform, to","['', 'tMU-XVAAAAAJ', '']",0
7,Publication,Policy for science by ballot or by roll call?: Observations from stem cell research policymaking,['JJ Ralston'],2021,Politics and the Life Sciences,"Another reason for analyzing voting behavior on a national bill is that research has shown  that the debate over the Stem Cell Research Enhancement Act, which has been chosen for",[''],1
8,Publication,Enhancement of a use cases based requirements engineering approach with scenarios,['SS Somé'],2005,12th Asia-Pacific Software Engineering Conference …,"Use cases and scenarios are sometimes considered as analogous. In this paper, we take  the position that use cases and scenarios are different but play complementary roles in",['gZvSWooAAAAJ'],10
9,Publication,Curry powder as a vehicle for iron fortification: effects on iron absorption,"['', 'AP MacPhail', 'TH Bothwell', 'D Ballot']",1987,… American journal of …,"There was no enhancement of Fe absorption from a dhal soup of low-Fe bioavailability (t =  0.224, p greater than 0.1). The results of both the human and animal studies suggested that","['', 'ZGTUz8MAAAAJ', '', 'EnlHepQAAAAJ']",28
10,Publication,Fuel consumption assessment in delivery tours to develop eco driving behaviour,"['H Chaari', 'E Ballot']",2012,NA,"A report of the European Commission in 1998 identified various areas that can be explored  to achieve a sustainable logistics. Among those areas, we discuss the reduction of fuel","['', 'lICLCJ8AAAAJ']",7
11,Publication,Blockchain ballot. Electoral enhancement or danger to democracy,['G van den Water'],NA,NA,,[''],2
12,Publication,Turkevich method for gold nanoparticle synthesis revisited,"['', 'M Maier', 'B Okenve', 'V Kotaidis', 'H Ballot']",2006,The Journal of …,"is a prominent optical resonance in the visible range and their sensitivity on environmental  changes, size, and shape of the particles as well as the local field enhancement of light","['', '', '', '', '']",2283
13,Publication,Scantegrity II: End-to-end verifiability by voters of optical scan elections through confirmation codes,"['D Chaum', 'RT Carback', 'J Clark', 'A Essex']",2009,IEEE transactions on …,an enhancement for existing paper ballot systems. It allows voters to verify election integrity—  from their ballot  one from the ballot pile; we refer to the process of auditing the ballot as the,"['', 'MMmq2jUAAAAJ', 'oQrvLjYAAAAJ', 'miGbuS4AAAAJ']",122
14,Publication,Security Enhancement in Trust Based Model in Service–oriented IoT Healthcare,['S Kumar'],NA,NA,,[''],0
15,Publication,The Changing Face of the IDF: The Security Agenda and the Ballot Box,['A Fishman'],2006,Strategic Assessment,"The year 2006 marked the beginning of a process at the end of which the Israel Defense  Forces is supposed to “shrink” by 20 percent! This is not just another cutback, but rather a",[''],5
16,Publication,Ballot paper design: evidence from an experimental study at the 2009 local elections,"['T Reidy', 'F Buckley']",2015,Irish Political Studies,in the middle of the ballot face a challenge as they receive the  ballot positions across ballot  papers should be implemented so as to ensure that each candidate appears at each ballot,"['4ZJN2dIAAAAJ', 'UA6TNpcAAAAJ']",9
17,Publication,Indians face obstacles between the Reservation and the ballot box,['A Cohen'],2004,The New York Times A,"By ADAM COHEN hen Edna Weddell, a Yankton Sioux tribal elder who gets around with a  walker, tried to vote in South Dakota this month, a poll worker stopped her. She had to",['6wSgOPIAAAAJ'],3
18,Publication,"Voting technology, ballot measures, and residual votes","['DC Kimball', 'M Kropf']",2008,American Politics Research,"ballot propositions on lever machines and full-face DREs than with other voting methods. We  also consider other ballot full-face ballots tend to draw attention away from ballot measures,","['-Jv8t-wAAAAJ', 'GYH2xD4AAAAJ']",62
