,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,"Qualitative research: The evaluation of its credibility, fittingness, and auditability",['CT Beck'],1993,Western journal of nursing research,"Until recently, the dominant paradigm in nursing espoused the use of quantitative research  methodologies. With the advancing paradigm shift in the discipline of nursing, qualitative",['M2Aj3BcAAAAJ'],875
1,Publication,The construction of auditability: MBA rankings and assurance in practice,"['C Free', 'SE Salterio', 'T Shearer']",2009,"Accounting, Organizations and society","For much of the past decade, the audit profession has been enjoined to enter new and novel  fields of assurance services. This call implies the importation of constructs from traditional","['TlSo5zwAAAAJ', 'TWs4lLMAAAAJ', '']",123
2,Publication,Enabling public auditability and data dynamics for storage security in cloud computing,"['Q Wang', 'C Wang', 'K Ren', 'W Lou']",2010,IEEE transactions on …,"use, it seems more rational to equip the verification protocol with public auditability, which  is  In view of the key role of public auditability and data dynamics for cloud data storage, we","['CD7ybnAAAAAJ', 'wRa_lOEAAAAJ', 'uuQA_rcAAAAJ', 'hM8uAwoAAAAJ']",1487
3,Publication,"Towards achieving accountability, auditability and trust in cloud computing","['RKL Ko', 'BS Lee', 'S Pearson']",2011,… conference on advances in computing and …,"Methods increasing the accountability and auditability of cloud service providers, such as   In this position paper, we (1) identify accountability and auditability as urgent research areas","['kyTPC7cAAAAJ', '', 'KAbWQQsAAAAJ']",153
4,Publication,Processes of auditability in sustainability assurance–the case of materiality construction,"['M Canning', ""B O'Dwyer""]",2019,Accounting and Business …,This study examines how financial audit-styled concepts such as materiality are transferred  to non-financial audit arenas. Drawing on a case study of assurors working within a Big 4,"['', 't166vvAAAAAJ']",55
5,Publication,"Cross-Organizational Workflow Management Using Blockchain Technology: Towards Applicability, Auditability, and Automation","['G Fridgen', 'S Radszuwill', 'N Urbach', 'L Utz']",2018,51st Annual Hawaii …,"[en] Bringing Blockchain technology and business process management together, we follow  the Design Science Research approach and design, implement, and evaluate a Blockchain","['flqAbFwAAAAJ', '', 'H7D9_EkAAAAJ', '']",105
6,Publication,Auditability in public procurement: An analysis of internal controls and fraud vulnerability,"['RG Rendon', 'JM Rendon']",2015,International Journal of …,"that agencies may be lacking auditability in their organisations,  fraud as well as ensure  auditability in their organisations. As  , auditability will continue to increase in importance.","['bNw4JMMAAAAJ', 'wgCecBcAAAAJ']",69
7,Publication,Cloud-assisted mobile-access of health data with privacy and auditability,"['Y Tong', 'J Sun', 'SSM Chow', 'P Li']",2013,IEEE Journal of biomedical …,"Motivated by the privacy issues, curbing the adoption of electronic healthcare systems and  the wild success of cloud service models, we propose to build privacy into mobile healthcare","['_JJHW0EAAAAJ', 'gqGfIIsAAAAJ', 'sqHjm8sAAAAJ', '9pLNl5oAAAAJ']",115
8,Publication,Balancing auditability and privacy in vehicular networks,"['JY Choi', 'M Jakobsson', 'S Wetzel']",2005,… of the 1st ACM international workshop …,"We investigate how to obtain a balance between privacy and audit requirements in vehicular  networks. Challenging the current trend of relying on asymmetric primitives within VANETs,","['PEGK_0wAAAAJ', '3bag1c0AAAAJ', '9FXvkVEAAAAJ']",147
9,Publication,"A Silicon Valley love triangle: Hiring algorithms, pseudo-science, and the quest for auditability","['M Sloane', 'E Moss', 'R Chowdhury']",2022,Patterns,"In this perspective, we develop a matrix for auditing algorithmic decision-making systems (ADSs)  used in the hiring domain. The tool is a socio-technical assessment of hiring ADSs that","['lkD68xsAAAAJ', '7YMykaUAAAAJ', '']",2
10,Publication,"Improving public auditability, data possession in data storage security for cloud computing","['M Venkatesh', 'MR Sumalatha']",2012,… Conference on Recent …,"All of them fall into public auditability and private auditability. Private auditability provides   In public auditability, the client delivers the generated public key to the third party auditor (TPA).","['', 'OkIGkCgAAAAJ']",73
11,Publication,"NGO responses to financial evaluation: auditability, purification and performance","['B Cazenave', 'J Morales']",2021,"Accounting, Auditing & Accountability …",Purpose Literature has widely studied the financial accountability pressures on NGOs but  rarely analysed how NGOs respond to them. This paper studies one large humanitarian NGO,"['', '']",9
12,Publication,SoK: auditability and accountability in distributed payment systems,"['P Chatzigiannis', 'F Baldimtsi', 'K Chalkias']",2021,International Conference on …,"basic accountability or auditability functionalities, either on  that offer some form of auditability  or accountability. Such forms  techniques we can allow for auditability and/or accountability","['d8YOHnIAAAAJ', 'Wrx-9LUAAAAJ', 'i-gjS3UAAAAJ']",6
13,Publication,Enabling public auditability for operation behaviors in cloud storage,"['H Tian', 'Z Chen', 'CC Chang', 'M Kuribayashi', 'Y Huang']",2017,Soft Computing,"In this paper, we focus on auditing for users’ operation behaviors, which is significant for the  avoidance of potential crimes in the cloud and equitable accountability determination in the","['ps3x_B4AAAAJ', '', 'ObIGorsAAAAJ', 'L2zHEhMAAAAJ', '']",20
14,Publication,Capacity estimation and auditability of network covert channels,['BR Venkatraman'],1995,Proceedings 1995 IEEE …,Classical covert channel analysis has focused on channels available on a single computer:  timing channels and storage channels. We characterize network covert channels. Potential,[''],66
15,Publication,Auditor independence,['R Antle'],1984,Journal of accounting research,The Commission was concerned about the effects of the provision of such services on the  auditor's independence and raised the issue of judging the auditor's dependence on nonaudit,['r8BcUSAAAAAJ'],570
