,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,"Democratic electoral systems around the world, 1946–2011","['NC Bormann', 'M Golder']",2013,Electoral Studies,"When n = 0, the system employs the Hare quota; when n  quota; when n = 2, the system  employs the Imperiali quota; and when n = 3, the system employs the Reinforced Imperiali quota.","['EP0c2lMAAAAJ', 'yPbxmSwAAAAJ']",592
1,Publication,Electoral Law (s) and Elections in the Italian Second Republic. The 2013 Landmark (?),['G Passarelli'],2014,Polis,"The latter was a consequence, or better yet an amplification photographed in sartorian terms,  of a pure proportional electoral system (Imperiali quota) which offered several chances to",['K1NcIwcAAAAJ'],5
2,Publication,"Comparing proportional representation electoral systems: Quotas, thresholds, paradoxes and majorities",['M Gallagher'],1992,British Journal of Political Science,"If we compare the threshold of LR-Imperiali (which has the lowest quota, and is therefore  the least sympathetic towards small parties, of any of the largest remainder methods) with the",[''],267
3,Publication,IL VALLONCELLO DELL'IMPERIALE E REGIO 96 REGGIMENTO FANTERIA,"['F Gherlizza', 'M Radacich', 'P Russian', 'A Schmid']",NA,NA,", la potente sistemazione di trincee in cemento lungo il ciglio occidentale del medesimo,  da Gabria al “Castellazzo di Doberdò” fronteggiante il nucleo abitato di Bonetti e la quota 208","['', '', '', '']",0
4,Publication,Il Mezzogiorno nella stampa e nei convegni,"['D Gentile', 'E Imperiali']",2019,Rivista economica del Mezzogiorno,"In particolare, si sofferma sull’ok alla regola del 34%, la norma scritta nel 2016 per  imporre alle Amministrazioni pubbliche (centrali e locali) di investire almeno tale quota nel","['', '']",1
5,Publication,"Democratic electoral systems around the world, 1946–2000",['M Golder'],2005,Electoral Studies,"(Namibia, Colombia), Droop quota (Slovakia, Luxembourg), Imperiali quota and Reinforced  Imperiali quota. Several  The Hare quota with largest remainders is by far the most common",['yPbxmSwAAAAJ'],677
6,Publication,Il Tempio della Pace ai Fori Imperiali: dal progetto urbano di largo Corrado Ricci alla valorizzazione e conservazione della pavimentazione flavia,['C Castagnoli'],2021,… della Pace ai Fori Imperiali: dal progetto urbano di …,"ai Fori Imperiali secondo una duplice direzione, quale la valorizzazione di quella parte di  area archeologica coperta, che è Largo Corrado Ricci, in cui è possibile, ad un livello di quota",[''],0
7,Publication,Attraverso Via dei Fori Imperiali. Ricucitura del palinsesto dei Fori Imperiali attraverso la musealizzazione della quota archeologica di Via Alessandrina e …,"['I GIACOMINI', 'L PERUGINI']",2017,NA,"palinsesto dei Fori Imperiali, affinchè  quota archeologica. I Limiti fisici sono costituiti dalle  due vie che corrono sopra i resti dei Fori Imperiali: Via Alessandrina e Via dei Fori Imperiali.","['', '']",0
8,Publication,Due narrazioni e un futuro: la call internazionale per via dei Fori Imperiali a Roma,['PF Caliari'],2017,… futuro: la call internazionale per via dei Fori Imperiali a …,"La prima riguarda la ricerca dello schema tipologico autentico dei Fori Imperiali. Una ricerca  che, se da una parte permette di raggiungere la quota d’epoca imperiale, dall’altra sacrifica",[''],0
9,Publication,"Olivicoltura ad alta quota nell'Anatolia romana: le certezze dell'archeologo, i dubbi dell'epigrafista e le ipotesi dello storico",['G Arena'],2011,Annali della facoltà di Scienze della formazione …,": i montanari, nella migliore delle ipotesi semplici pastori transumanti, più spesso lhÛstaiv,  vivono infatti di caccia, bacche e latte; coloro che invece si trovano a bassa quota abitano in",[''],2
10,Publication,Aere perennus. Via dei Fori Imperiali: stratigrafia e palinsesto,"['P CORTESI', 'M CORTINOVIS']",2017,NA,Alla quota urbana viene rimarcato con più efficacia l’asse  di strada – boulevard; alla quota  archeologica l’obiettivo è  “terrazze” a quota ribassata rispetto alla quota della strada che,"['', '']",0
11,Publication,"Via dei Fori Imperiali 1/Al suo posto, un viadotto alla stessa quota con appoggi discreti",['R Panella'],NA,NA,,[''],2
12,Publication,Notes on the misnomers Associated with Electoral Quotas,['V Dančišin'],2013,European electoral studies,-Bischoff quota is the lowest electoral quota which ensures  usually called Imperiali quota  and reinforced Imperiali quota. The  Imperiali quota originated from Imperiali method of greatest,['mzkHcHUAAAAJ'],4
13,Publication,THRESHOLDS FOR SEAT APPORTIONMENT METHODS.,['T Van Hecke'],2014,Mathematical Scientist,"the quota system and the highest average methods [ 1 ]. With the quota system we use a quota   The Hare quota is the most stringent, while the Imperiali quota will be more tolerant to the",[''],2
14,Publication,Strutture murarie di epoca imperiale e tombe tardoantiche presso Porta Maggiore a Roma,"['G de Cola', 'L Giovannetti']",2007,FOLD&R FastiOnLine documents & …,"i piani dei sovrastanti sepolcri di età imperiale erano a circa 6 metri di profondità29.  quota  di circa 3 metri al di sotto di via Giolitti, è possibile l’esistenza di ulteriori strutture ad una quota","['', '']",1
15,Publication,"Comparing proportional representation electoral systems: Quotas, thresholds, paradoxes and majorities",['M Gallagher'],1992,British Journal of Political Science,"seen by comparing the thresholds in Figure 2. If we compare the threshold of LR-Imperiali  (which has the lowest quota threshold, we can see that the LR-Imperiali threshold is lower than",[''],267
16,Publication,Notes on the misnomers Associated with Electoral Quotas,['V Dančišin'],2013,European electoral studies,³ Among the most famous of such quotas are quotas  Imperiali quota and reinforced Imperiali  quota. The above mentioned  Imperiali quota originated from Imperiali method of greatest,['mzkHcHUAAAAJ'],4
17,Publication,Authoritarian electoral engineering and its limits: A curious case of the imperiali highest averages method in Russia,['GV Golosov'],2014,Europe-Asia Studies,"employs the Imperiali quota and largest remainders. While scarcely permissible, such mistakes  are understandable, because of these two very rare methods, the Imperiali quota was for",['3FVx2QwAAAAJ'],18
18,Publication,THRESHOLDS FOR SEAT APPORTIONMENT METHODS.,['T Van Hecke'],2014,Mathematical Scientist,"the quota system and the highest average methods [ 1 ]. With the quota system we use a quota   The Hare quota is the most stringent, while the Imperiali quota will be more tolerant to the",[''],2
19,Publication,Distribution of Deputy Mandates: Analysis of Proportional Representation in the Context of a Mixed Electoral System,"['NV Volkova', 'AI Dudochnikov', 'AA Kamalova']",2019,J. Pol. & L.,The Imperiale method did not change the balance of power compared with the quotas of  Droop and Hagenbach-Bischoff but significantly strengthened the strong parties. Yedinaya,"['S5FW5EcAAAAJ', 'VYJACUUAAAAJ', '']",0
