,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Blockchain-based e-voting system,"['FÞ Hjálmarsson', 'GK Hreiðarsson']",2018,2018 IEEE 11th …,"which the administrator defines a list of candidates for each voting district. The smart contracts  are then written onto the blockchain, where district nodes gain access to interact with their","['', '']",287
1,Publication,Misrepresentation in District Voting.,"['Y Bachrach', 'O Lev', 'Y Lewenberg', 'Y Zick']",2016,IJCAI,"to district-based systems under several prominent voting rules.  Misrepresentation Ratio for  several voting rules, depending on  Voting district representability has been the topic of much","['0W63ivcAAAAJ', 'LTMdHpwAAAAJ', 'wPz9NscAAAAJ', 'm0PW6DQAAAAJ']",32
2,Publication,Voting and not voting at the same time,"['WM Crain', 'DR Leavens', 'L Abbot']",1987,Public Choice,The education level of the voters is measured as the median years of schooling in the  voting district. The income level is measured as the median family income in the voting district.,"['aFXnjJ8AAAAJ', '', '']",49
3,Publication,The effects of district magnitude on voting behavior,"['S Hix', 'R Hortala-Vallve']",2017,The Journal of …,"Hence, we investigate this issue in a laboratory experiment, where we vary district  We  find that voting for the preferred party (sincere voting) increases with district magnitude. This is","['_kFiXxEAAAAJ', 'rgj1R-kAAAAJ']",21
4,Publication,"Expressive Harms,"" Bizarre Districts,"" and Voting Rights: Evaluating Election-District Appearances After Shaw v. Reno","['RH Pildes', 'RG Niemi']",1993,Michigan Law Review,"district court had found no racially polarized voting in the relevant areas of Ohio. In the absence  of polarized voting,  when voting patterns are not structured along racial lines. 113 S. Ct.","['', '']",468
5,Publication,The Three-Judge District Court in Voting Rights Litigation,['ME Solimine'],1996,U. Mich. JL Reform,"Within the last few years, the Supreme Court has handed down a number of critical decisions  in which issues of race or voting rights, or both, were at the heart of the controversy. 4 In the",[''],74
6,Publication,Determinants of invalid voting in Latin America,"['TJ Power', 'JC Garand']",2007,Electoral Studies,"We suggest that high district magnitude should result in higher levels of invalid ballots,   complexity of voting brought on by the combination of personal voting and high district magnitude","['9TYpaJAAAAAJ', 'Vds8dnAAAAAJ']",184
7,Publication,Knowing one's district: How legislators predict referendum voting,"['RS Erikson', 'NR Luttbeg', 'WV Holloway']",1975,American Journal of Political …,able cue of past district voting could almost entirely account for district-todistrict variation in  the  of how referendum results would relate to past voting may have contributed to the faulty,"['jq2VFFAAAAAJ', '', '']",123
8,Publication,"Casework, issue positions, and voting in congressional elections: A district analysis","['G Serra', 'D Moon']",1994,The Journal of Politics,"to the incumbent, we compare levels of voting defection from party affiliation among three  types  The data on the effects of relative issue distance from the incumbent on voting defections","['', '3GpSL8AAAAAJ']",101
9,Publication,Behavioral consequences of mixed electoral systems: Deviating voting behavior of district and list MPs in the German Bundestag,['U Sieberer'],2010,Electoral Studies,To understand the impact of electoral rules on parliamentary voting we should start from  a  similarities in the voting patterns of district MPs and list MPs running in the same district.,['Q_ImhbkAAAAJ'],188
10,Publication,"Elections, voting, and democracy in local school district governance",['A Feuerstein'],2002,Educational Policy,This article examines the role of school board elections in local school governance. The  article argues that the history of school governance including many current reforms such as,['6uEq2d0AAAAJ'],68
11,Publication,District magnitude and the comparative study of strategic voting,['T Gschwend'],2009,NA,,['n-CkJUgAAAAJ'],26
12,Publication,"The 'ballot and the brick': Protest, voting and non-voting in post-apartheid South Africa",['C Runciman'],2016,Journal of Contemporary African Studies,"Thus, in this article, I use both ward and voting district data to analyse the relationship  between support for the ANC and protesting. Analysing election results at this level required local",['APnb6cQAAAAJ'],23
13,Publication,"How unwavering is support for the local property tax?: Voting on school district budgets in new york, 2003—2010",['RM Silverman'],2011,Journal of Education Finance,"voting results for school district budgets in 2003-2010. Despite annual local property tax  increases, 91 school district  socioeco influencing school district budget voting are examined.",['hR1VV0EAAAAJ'],33
14,Publication,Are parties stimulating candidate-centred voting? The case of the Belgian district council elections 2000–2006,['P Thijssen'],2013,Acta Politica,"Indeed, the importance of ascriptive attributes of legislators increases with district  in the  voting district without a candidate survey and acknowledging interaction effects with district",['jABaZmkAAAAJ'],28
