,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,An efficient decentralized algorithm for the distributed trigger counting problem,"['VT Chakaravarthy', 'AR Choudhury', 'VK Garg']",2011,International Conference …,The distributed trigger counting problem is to raise an alert and report to a user when the   The main result of the paper is a decentralized and randomized algorithm with expected,"['_3I7KHAAAAAJ', 'JkXhwucAAAAJ', 'lHre0o0AAAAJ']",14
1,Publication,Fatigue life monitoring of metallic structures by decentralized rainflow counting embedded in a wireless sensor network,"[""S O'Connor"", 'J Kim', 'JP Lynch']",2010,Smart Materials …,Decentralized computation of rainflow counting in a wireless  A method is required for  both cycle counting and damage  for cycle identification by rainflow counting. Rainflow,"['vX0JuuAAAAAJ', '', '3Yx2jRgAAAAJ']",17
2,Publication,Brief announcement: a decentralized algorithm for distributed trigger counting,"['VT Chakaravarthy', 'AR Choudhury', 'VK Garg']",2010,International Symposium …,The distributed trigger counting problem is to raise an alert and report to a user when the   The main result of the paper is a decentralized and randomized algorithm with expected,"['_3I7KHAAAAAJ', 'JkXhwucAAAAJ', 'lHre0o0AAAAJ']",7
3,Publication,Frequent itemset counting across multiple tables,"['VC Jensen', 'N Soparkar']",2000,… -Asia Conference on Knowledge Discovery and …,"for decentralized data have largely been for load balancing. In this paper, we examine mining  decentralized  vs I/O trade-offs that are inherent in merging of decentralized partial results.","['', '']",87
4,Publication,Memory and communication efficient algorithm for decentralized counting of nodes in networks,"['A Saha', 'JAR Marshall', 'A Reina']",2021,PloS one,number of deterministic algorithms for decentralized network node counting is very limited.   node counting on general network topologies. Other algorithms for node counting have been,"['p6ciQG8AAAAJ', 'VNMIqx4AAAAJ', 'OTeSCfEAAAAJ']",0
5,Publication,Decentralized Verifiable Mail-in Ballot Counting for Postal Voting,"['P Xie', 'Z Zheng', 'X Zhang', 'S Chen']",2022,arXiv preprint arXiv:2202.09122,"Within the five stages, the ballot counting stage is the focus of this paper. Figure 2 shows the   reviewed in a decentralized manner. As if in DVBC, we leverage a decentralized group of","['GtJs9iAAAAAJ', '', '', '']",0
6,Publication,A decentralized algorithm for network node counting,"['A Saha', 'JAR Marshall', 'A Reina']",2019,arXiv,number of deterministic algorithms for decentralized network node counting is very limited.   node counting on general network topologies. Other algorithms for node counting have been,"['p6ciQG8AAAAJ', 'VNMIqx4AAAAJ', 'OTeSCfEAAAAJ']",0
7,Publication,"Impact of channel errors on decentralized detection performance of wireless sensor networks: A study of binary modulations, Rayleigh-fading and nonfading channels …","['VR Kanchumarthy', 'R Viswanathan']",2008,IEEE Transactions on …,"The FC employs a counting rule (CR) or another combining  , a) for slow fading and a counting  rule, given a minimum sensor- asymptotic error exponents of counting rule, maximal ratio (","['', '4Rx9ouEAAAAJ']",48
8,Publication,Efficient decentralized algorithms for the distributed trigger counting problem,"['VT Chakaravarthy', 'AR Choudhury', 'VK Garg']",2012,Theory of Computing …,"The distributed trigger counting (DTC) problem is to raise an alert and report to a user  when  In this paper, we first present a randomized and decentralized algorithm for the DTC","['_3I7KHAAAAAJ', 'JkXhwucAAAAJ', 'lHre0o0AAAAJ']",1
9,Publication,Decentralized probabilistic density control of autonomous swarms with safety constraints,"['N Demir', 'U Eren', 'B Açıkmeşe']",2015,Autonomous Robots,"Decentralized counting algorithm for density estimation This section introduces a decentralized  counting  Before stating the decentralized counting algorithm, we define a matrix for each","['', '6XgY5RkAAAAJ', 'YEdJKr8AAAAJ']",44
