,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Germany: Stability and strategy in a mixed-member proportional system,['T Saalfeld'],2005,The politics of electoral systems,"would be more likely to lead to high levels ofparty system and cabinetstability. Yet,  proportional  system of representation. With regard to the proportional character of the electoral system",['zneqJ1sAAAAJ'],104
1,Publication,The Mixed Member Proportional System: Providing Greater Representation for Women?: A Case Study of the New Zealand Experience,['TA Johnson-Myers'],2016,NA,"To understand the impact that a proportional electoral system can have on women’s political  representation, a case study analysis of the Mixed Member Proportional (MMP) system in",['dBq8aK4AAAAJ'],10
2,Publication,"When your name is on the list, it is time to party: the candidacy divide in a mixed-member proportional system",['T Ohmura'],2014,Representation,"Mixed-member proportional systems have been implemented assuming a mandate divide.  Using individual-level voting data from the 15th to 17th Bundestag (2002–13), this article",['I-ge5K8AAAAJ'],20
3,Publication,Germany: The Original Mixed Member Proportional System,['M Krennerich'],1997,The International IDEA Handbook of Electoral System …,system is classified as a personalised proportional system ( a Mixed Member Proportional  (MMP) system. Its essence is the way in which it combines a personal vote in single-member,[''],10
4,Publication,Causes and effects of coalition preferences in a Mixed-Member Proportional system,"['PW Thurner', 'FU Pappi']",1999,NA,"Reworking a model of Brams/Fishburn (1992) on coalition voting we first give an informal  presentation of the electoral system in view, ie a mixed-member proportional (MMP) system.","['', 'eiWjWi8AAAAJ']",20
5,Publication,Responsiveness and Democratic Accountability: Observational Evidence from an Experiment in a Mixed‐Member Proportional System,"['C Breunig', 'E Grossman', 'M Hänni']",2022,Legislative Studies …,"Electoral systems provide distinctive accountability mechanisms in democratic polities and  thereby affect government responsiveness to citizens. In this article, we concentrate on the","['1ktxj8YAAAAJ', 'mhVGOysAAAAJ', '']",4
6,Publication,Mixed-member proportional electoral systems–the best of both worlds?,"['E Linhart', 'J Raabe', 'P Statsch']",2019,"Journal of Elections, Public Opinion …","election outcomes with a concentrated party system, and thus achieving the best of both  worlds in electoral system design. It is especially the mixed-member proportional (MMP) variant","['SRBEklIAAAAJ', '', '8-nTsbQAAAAJ']",24
7,Publication,The case of Lesotho's mixed member proportional system,['MA Kapa'],2009,Africa Insight,"of the Mixed Member Proportional (MMP) electoral system. Through this model, Lesotho  enjoyed a large degree of political stability as almost all parties that contested the poll got",['4gWFMu4AAAAJ'],7
8,Publication,Towards a mixed‐member proportional system for Quebec?,['L Massicotte'],2007,Representation,"In December 2004, the Québec provincial government tabled a proposal aimed at introducing  a mixed-member proportional system (MMP) for elections to the National Assembly,",[''],7
9,Publication,Political knowledge about electoral rules: Comparing mixed member proportional systems in Germany and New Zealand,['JA Karp'],2006,Electoral Studies,Mixed Member Proportional (MMP) electoral systems are considered by some to be “the   because they combine single member district representation with proportional outcomes. Critics,['tzdXnVgAAAAJ'],90
