,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,The voters decide?: Preferential voting in European list systems,['M Marsh'],1985,European Journal of Political Research,"This review has considered three things: the types of preferential voting within list systems,  the incidence of its use where it is an option, and the consequences for intra-party choice.",['qXbJC3QAAAAJ'],178
1,Publication,Voting for locals: Voters' information processing strategies in open-list PR systems,['M Jankowski'],2016,Electoral Studies,"that voting patterns in open-list PR systems are more versatile than existing research would  suggest. By analyzing a special characteristic of the open-list  of open-list PR systems, ballot",['qBCi9GkAAAAJ'],61
2,Publication,Voting for Women in Belgium's Flexible List System,"['S Marien', 'A Schouteden', 'B Wauters']",2017,Politics & Gender,"-based voting that focuses on low information contexts, this study investigates voting behavior   In this article, we present the results of a thorough investigation of how preferential voting","['S4pJrrQAAAAJ', '', 'c9tJ2EUAAAAJ']",37
3,Publication,Voting to tell others,"['S DellaVigna', 'JA List', 'U Malmendier']",2016,The Review of Economic …,", social image motivation for voting. While it is rare for others to confront us with our voting  record, it is  In addition, they may incur disutility from lying about their voting behaviour.","['AMBZL7YAAAAJ', '_gAmvScAAAAJ', 'cbgmkk4AAAAJ']",334
4,Publication,Behavioral consequences of mixed electoral systems: Deviating voting behavior of district and list MPs in the German Bundestag,['U Sieberer'],2010,Electoral Studies,To understand the impact of electoral rules on parliamentary voting we should start from a  general model of how MPs decide whether to follow the party line or defect in legislative voting,['Q_ImhbkAAAAJ'],188
5,Publication,"Databases, felons, and voting: Bias and partisanship of the Florida felons list in the 2000 elections",['G Stuart'],2004,Political Science Quarterly,"list to identify felons and exclude them from voting.22 Forty-three counties said they had used  the list,  Fifteen of the nineteen Republican county supervisors used the list in one way or",['eDrOOXIAAAAJ'],55
6,Publication,Universality in voting behavior: an empirical analysis,"['A Chatterjee', 'M Mitrović', 'S Fortunato']",2013,Scientific reports,list voting scheme to allocate the seats among the parties – each political party presents a list  of  by selecting one or more candidates from the list. The number of seats assigned to each,"['Rri-ZPUAAAAJ', 'fOKGcOEAAAAJ', 'NDrCCokAAAAJ']",86
7,Publication,Voting and satisfaction with democracy in flexible-list PR,"['D Bol', 'A Blais', 'X Gillard', 'LN Lopez', 'JB Pilet']",2018,Electoral Studies,"with democracy is affected by voting (or not) for candidates in PR list systems, we propose  a  lists and optional preference voting for candidates within the list the voter has decided to","['iT3C4_oAAAAJ', 'zm37j2UAAAAJ', '', '', 'NckYNDwAAAAJ']",15
8,Publication,It's not only about lists: explaining preference voting in Belgium,"['A André', 'B Wauters', 'JB Pilet']",2012,"Journal of Elections, Public Opinion …",Subsequent research on voters' use of preference voting therefore would not only benefit   between casting a list vote and selecting particular candidates within a party list. Scholars,"['boc3T7sAAAAJ', 'c9tJ2EUAAAAJ', 'NckYNDwAAAAJ']",104
9,Publication,Judgment aggregation by quota rules: Majority voting generalized,"['F Dietrich', 'C List']",2007,Journal of Theoretical Politics,’ shows that majority voting in a group of individuals on logically connected propositions may  produce irrational collective judgments. We generalize majority voting by considering quota,"['Yna8B-oAAAAJ', 'b6mn5-gAAAAJ']",155
10,Publication,Paradoxes of voting in list systems of proportional representation,['A Van Deemen'],1993,Electoral Studies,Three voting paradoxes for list systems of proportional representation are presented. The first  paradox shows that a party may be preferred by a majority to another party and yet receive,[''],40
11,Publication,"We've got them on the list: Contacting, canvassing and voting in a British general election campaign","['R Johnston', 'D Cutts', 'C Pattie', 'J Fisher']",2012,Electoral Studies,Many voters are canvassed by British political parties in the months and weeks immediately  preceding a general election – but many are not. The parties are selective in whom they,"['QQoOCYsAAAAJ', 'JjwVSbMAAAAJ', 'n-Oeab0AAAAJ', 'J1Un1isAAAAJ']",41
12,Publication,Ballot position effects in open-list PR systems: the moderating impact of postal voting,"['M Jankowski', 'T Frank']",2022,Acta Politica,"With regard to our understanding of open-list PR elections and candidate voting more  generally, this study suggests that the context can matter for the vote decision of voters. In this","['qBCi9GkAAAAJ', '6m-WJLUAAAAJ']",4
13,Publication,Majority voting on restricted domains,"['F Dietrich', 'C List']",2010,Journal of Economic Theory,of majority voting. In analogy with May’s classic characterization of majority voting in binary  choices [25] and Dasgupta and Maskin’s theorem on the robustness of majority voting in,"['Yna8B-oAAAAJ', 'b6mn5-gAAAAJ']",69
14,Publication,'It'sa Long Way from Kuusamo to Kuhmo': Mapping Candidates' Electoral Constituencies in the Finnish Open-List Single Preference Voting System,['D Arter'],2021,Political Studies Review,"This article seeks an insight into the nature of intraparty competition in an open-list single  preference voting system, and it does so by analysing the distribution of votes for Centre Party",[''],5
15,Publication,Local effects in voting at a local election,['RJ Johnston'],1974,Annals of the Association of American …,"local information about him personally. The present paper focuses on the last two, partly  because of the nature of the election to be analyzed. It is also easier, by working at a microscale",['QQoOCYsAAAAJ'],89
