,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,What affects voter turnout?,['A Blais'],2006,Annu. Rev. Polit. Sci.,"voter turnout has established some robust patterns, that we know relatively well why turnout   that the main factors that affect variations in turnout are institutional variables. My verdict is",['zm37j2UAAAAJ'],1004
1,Publication,Explaining voter turnout: A review of aggregate-level research,['B Geys'],2006,Electoral studies,"an impact on the dependent variable (ie voter turnout). As such, it is  We start in Section 2  with an overview of how turnout is  Section 4 reviews the effects on voter turnout of three sets of",['uunNUBUAAAAJ'],1138
2,Publication,Television and voter turnout,['M Gentzkow'],2006,The Quarterly Journal of Economics,"turnout. In panel regressions with county and time-region fixed effects, I find that television  reduced voter turnout,  Overall, I estimate that television reduced off-year turnout in an average",['krWxAA4AAAAJ'],854
3,Publication,Get out the vote: How to increase voter turnout,"['DP Green', 'AS Gerber']",2019,NA,"with factors that affect turnout over the course  turnout. In the concluding chapter, we describe  research that might be useful to those interested in learning more about how voter turnout","['s4P9aRYAAAAJ', 'tLEpp5QAAAAJ']",1370
4,Publication,Voter turnout: How much can we explain?,"['JG Matsusaka', 'F Palda']",1999,Public choice,This section assesses how much of the overall (within-sample) variability in voter turnout  can be explained by our set of independent variables. Table 1 reports four goodness-of-fit,"['xm6yxC4AAAAJ', '']",292
5,Publication,Voter turnout and the national election studies,['BC Burden'],2000,Political Analysis,"the overreporting of voter turnout in the  turnout has more than doubled in a nearly linear  fashion, from 11 points in 1952 to 24 points in 1996. This occurred because official voter turnout",['-GjN8kAAAAAJ'],307
6,Publication,American voter turnout in comparative perspective,['GB Powell'],1986,American Political Science Review,"For a variety of reasons, we expect voter turnout to be higher in countries having sharper  partisan-group differentials in support. Partisan choice should seem simpler to the less involved",['Sv-jT4IAAAAJ'],1531
7,Publication,Political institutions and voter turnout in the industrial democracies,['RW Jackman'],1987,American Political Science Review,"have major implications for the way we interpret national differences in voter-turnout rates.   across the democracies in voterturnout rates. For example, average voter turnout in the 1970s",[''],1328
8,Publication,'Rational'theories of voter turnout: a review,['B Geys'],2006,Political Studies Review,"Finally, group-based models of turnout go a long way towards explaining our ‘stylised facts’  on voter turnout. They first lead to the expectation of significant levels of turnout. Moreover,",['uunNUBUAAAAJ'],267
9,Publication,Economic adversity and voter turnout,['SJ Rosenstone'],1982,American Journal of Political Science,"He does not hold constant age, income, education, occupation or sex-all correlated both with  turnout  This finding is reported for both voter turnout in November 1972 and nonelectoral",[''],636
10,Publication,Easy registration and voter turnout,['B Highton'],1997,The Journal of Politics,"turnout in states which impose minimal or no registration costs on their residents, where  turnout  Comparing turnout in these states with turnout in the rest of the country, I find that while",['zIPx6vQAAAAJ'],323
11,Publication,"Explaining voter turnout in Latin America, 1980 to 2000","['CA Fornos', 'TJ Power']",2004,Comparative political …,"as in empirical democratic theory, voter turnout is the form of  Latin American experience of  voter turnout over the past two  best explains the varying rates of voter turnout in the region? Is","['', '9TYpaJAAAAAJ']",475
