,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Reinventing the block vote? Trade unions and the 2010 Labour party leadership election,"['R Jobson', 'M Wickham-Jones']",2011,British Politics,"20) was categorical: ‘the block vote was eliminated by John  The block vote had been  abolished. The reality of the operation  the leadership election, the block vote has been reinvented.","['', '']",38
1,Publication,Block voting in the Labour Party: A political exchange model,['T Quinn'],2002,Party Politics,"block vote, a key internal institution in the decision-making bodies of the British Labour Party.  The block vote is  and distributional consequences of the block vote, a political exchange",['J1bPAzoAAAAJ'],45
2,Publication,Democrats block vote on bill to deny federal funds to Planned Parenthood,['M McCarthy'],2015,NA,"Senate Democrats successfully blocked a Republican sponsored bill on 3 August that  would have denied all federal funding of Planned Parenthood, the largest provider of family",[''],1
3,Publication,HOW BIG IS BIG BILL!,['B VOTE'],NA,NA,The 1957 meeting of the Greater Brisbane Hardcourt Tennis Association saw a University  club placed in the unique position of facing a meeting which was not merely patently hostile,[''],0
4,Publication,The Personal Block Vote in Brazil: Research Notes about the Two-Seat Senate Election,['ADF Lacerda'],2018,Revista Brasileira de Ciência Política,"The article focus on analyzing the senatorial election of two seats, defining its place within  the great family of majoritarian systems as a kind of block vote. I investigate several pieces of",[''],0
5,Publication,Effect of District Magnitude on Electoral Corruption under a Block Vote System: The Case of Thailand.,['N Waitoolkiat'],2010,Asia-Pacific Social Science Review,"of electoral rules—block vote, the study  the block vote system controlling for year and region.  Based upon the personal vote argument, the study contends that in the context of block vote",[''],0
6,Publication,Thailand: Combating corruption through electoral reform,['A Hicken'],2005,Electoral System Design: The New International IDEA …,"(although it appears somewhat less than under the Block Vote system). Second, the new   more seats to the legislature and switching from Block Vote to single-member districts. This",['-VDqoCUAAAAJ'],12
7,Publication,Technology talks: Clickers and grading incentive in the large lecture hall,"['SD Willoughby', 'E Gustafson']",2009,American Journal of Physics,"The purpose of this study is to explore how the grading of clicker questions affected  students’ tendency to block vote on the questions, overall course grade, and learning gains.","['', '']",44
8,Publication,US fails in effort to block vote on UN convention on torture,['B Crossette'],2002,The New York Times,"The United States lost a bid today to rewrite a United Nations plan intended to reinforce the  1989 convention against torture. The Bush administration, continuing to review international",[''],3
9,Publication,Winner of the block vote?,['W Kimberley'],NA,NA,,[''],0
10,Publication,Unblocking the block vote,['M Linton'],NA,NA,,[''],3
11,Publication,Individual kingmakers swept away with union block vote,['K Harper'],NA,NA,,[''],2
12,Publication,Democrats Block Vote On Bush Court Nominee,['H Dewar'],NA,NA,,[''],2
13,Publication,Democrats block vote on anti-regulation measure,['J Cushman'],NA,NA,,[''],2
