,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,A secure end-to-end verifiable e-voting system using zero knowledge based blockchain,"['S Panja', 'BK Roy']",2018,Cryptology ePrint Archive,"Voters should receive assurance that their vote is cast as intended, recorded as cast and  tallied as recorded. The election system as a whole should ensure that voter coercion is unlikely","['', '']",25
1,Publication,E-Voting Using Blockchain With Biometric Authentication,"['S Suralkar', 'S Udasi', 'S Gagnani', 'M Tekwani']",2019,International Journal of …,"Second, anyone can verify if all votes are tallied as recorded. By contrast, in the traditional  paper-based voting system, a voter cannot verify how their vote is recorded and tallied in the","['', '', '', '']",4
2,Publication,A Secure End-to-End Verifiable E-Voting System Using Zero-Knowledge Proof and Blockchain,"['S Panja', 'B Roy']",2021,A Tribute to the Legend of Professor CR Rao,"Thirdly, anyone can verify that all votes are tallied as recorded. However, in traditional paper  anyone can verify that all votes are tallied as recorded on the public blockchian. The system","['', '']",0
3,Publication,End-to-end verifiability,"['J Benaloh', 'R Rivest', 'PYA Ryan', 'P Stark']",2015,arXiv preprint arXiv …,"The tallied as recorded step uses cryptographic mathematical proofs, usually in one of two  ways. The first method, called “verifiable mixing,” disassociates the votes from voters’ names","['', '6qE0tdAAAAAJ', 'k2Uy_t4AAAAJ', '5EMVIoEAAAAJ']",50
4,Publication,E2E Verifiable Electronic Voting System for Shareholders,"['S Bag', 'F Hao']",2019,2019 IEEE Conference on Dependable and …,"Finally, this evoting scheme allows everyone including third-party observers to verify all  votes are tallied as recorded without involving any tallying authorities. Once the polling","['yjN5UoUAAAAJ', 'RHaZFqcAAAAJ']",0
5,Publication,Elektronsiche Wahlen durch Stimmzettelbelege,"['M Henning', 'J Budurushi']",2014,… bei elektronischen Wahlen …,"Dabei wird zunächst geprüft, inwieweit die drei Stufen technischer Verifizierbarkeit – cast  as intended, recorded as cast und tallied as recorded – geeignet sind, die gebotene","['', 'CrFW5JsAAAAJ']",5
6,Publication,"Vsprep: Verifiable, secure and privacy-preserving remote polling with untrusted computing devices","['A Qureshi', 'D Megías', 'H Rifà-Pous']",2018,International Conference on Future …,"vote’s privacy and poll integrity, prevents double voting, enables multiple voting (within  the allowed polling period), and achieves verifiability (cast-as-intended and tallied-as-recorded)","['2pG1IXcAAAAJ', 'CgfOyrcAAAAJ', 'lza6tYMAAAAJ']",5
7,Publication,"VSPReP: Verifiable, Secure and Privacy-Preserving Remote Polling with Untrusted Computing Devices",['PPR Polling'],2018,Future Network Systems and Security: 4th …,"vote’s privacy and poll integrity, prevents double voting, enables multiple voting (within  the allowed polling period), and achieves verifiability (cast-as-intended and tallied-as-recorded)",[''],0
8,Publication,End-to-end verifiability,"['P Ryan', 'J Benaloh', 'R Rivest', 'P Stark']",2015,arXiv preprint arXiv …,"The tallied as recorded step uses cryptographic mathematical proofs, usually in one of two  ways. The first method, called “verifiable mixing,” disassociates the votes from voters’ names","['k2Uy_t4AAAAJ', '', '6qE0tdAAAAAJ', '5EMVIoEAAAAJ']",0
9,Publication,Performance Requirements for {End-to-End} Verifiable Elections,"['S Popoveniuc', 'J Kelsey', 'A Regenscheid']",2010,2010 Electronic Voting …,"If the bulletin board could show a different receipt to Vivian during the recorded as cast check  than it shows to Ann during the tallied as recorded check, then the election results could be","['jbJoQfwAAAAJ', 'EjXmTH4AAAAJ', '']",52
