,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,"{STAR-Vote}: A Secure, Transparent, Auditable, and Reliable Voting System","['S Bell', 'J Benaloh', 'MD Byrne', 'D DeBeauvoir']",2013,2013 Electronic Voting …,Benaloh challenges [Benaloh 2006; 2007]; rather than asking the voter a “cast or challenge”   gain over prior variants of the Benaloh challenge. The two procedures are described below.,"['', '', 'DalLJdYAAAAJ', '']",109
1,Publication,End-to-end verifiability,"['J Benaloh', 'R Rivest', 'PYA Ryan', 'P Stark']",2015,arXiv preprint arXiv …,“challenges” and are subsequently decrypted to provide evidence that they match what the  voters expect. This is often called a “Benaloh” challenge.  to post all challenged ballots on a,"['', '6qE0tdAAAAAJ', 'k2Uy_t4AAAAJ', '5EMVIoEAAAAJ']",50
2,Publication,Public evidence from secret ballots,"['M Bernhard', 'J Benaloh', 'J Alex Halderman']",2017,… Joint Conference on …,Cast-as-intended verification based on creating and then challenging a vote works regardless  of the scheme (eg Benaloh challenges). Cut-and-choose based schemes such as Prêt à,"['_jCbGsIAAAAJ', '', 'h6yXnyEAAAAJ']",62
3,Publication,A simple alternative to Benaloh challenge for the cast-as-intended property in Helios/Belenios,"['V Cortier', 'J Dreier', 'P Gaudry', 'M Turuani']",2019,NA,"In both protocols, the cast-as-intended property, part of verifiability, is obtained using a  castor audit technique known as Benaloh challenge: each voter can choose to either audit her","['R4nPTYgAAAAJ', 'VPIOsIQAAAAJ', 'jZnKVgIAAAAJ', '']",1
4,Publication,"End-to-end verifiability in voting systems, from theory to practice","['PYA Ryan', 'S Schneider', 'V Teague']",2015,IEEE Security & Privacy,"The fundamental challenge in public voting is how to recon Benaloh challenge: voters tell  the device how they wish to vote, and this commits to an encryption. Voters can now challenge","['k2Uy_t4AAAAJ', 'RpVDhIoAAAAJ', '3CVS_xYAAAAJ']",36
5,Publication,Using character recognition and segmentation to tell computer from humans,"['PY Simard', 'R Szeliski', 'J Benaloh']",2003,Seventh …,"a visual challenge that is easy for humans but difficult for a computer. More specifically, our  challenge is to recognize a string of random distorted characters. To pass the challenge, the","['akrkYU0AAAAJ', '3_u1jHQAAAAJ', '']",82
6,Publication,Ballot Casting Assurance via Voter-Initiated Poll Station Auditing.,['J Benaloh'],2007,EVT,Assurance is derived from the random selection of which ballots to challenge. The level of  assurance varies with the fraction of ballots challenged. This approach is used in the Prêt `a,[''],147
7,Publication,What did I really vote for? On the usability of verifiable e-voting schemes,"['K Marky', 'O Kulyk', 'K Renaud', 'M Volkamer']",2018,Proceedings of the 2018 CHI …,"The motivation for our user study was to identify the most usable of three Benaloh  Challenge approaches. According to the ISO 9241-11 [45], usability is based on the criteria of","['FycJHgUAAAAJ', '08IyY1AAAAAJ', 'u6VeU9UAAAAJ', 've0UJIEAAAAJ']",32
8,Publication,Patient controlled encryption: ensuring privacy of electronic medical records,"['J Benaloh', 'M Chase', 'E Horvitz', 'K Lauter']",2009,… of the 2009 ACM workshop on …,We explore the challenge of preserving patients’ privacy in electronic health record systems.  We argue that security in such systems should be enforced via encryption as well as access,"['', 'h_tNp1YAAAAJ', 'V4OPEAgAAAAJ', 'TmuUs30AAAAJ']",615
9,Publication,Simple Verifiable Elections.,['J Benaloh'],2006,EVT,It’s roots are found in challengeresponse protocols which date back much further. The basic  idea is that a prover can be repeatedly challenged by a verifier to answer queries that could,[''],275
