,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,The ballot theorem strikes again: Packet loss process distribution,"['O Gurewitz', 'M Sidi', 'S Cidon']",2000,IEEE Transactions on Information …,"Since upon the arrival of the th packet the buffer is full (otherwise, the th packet would not  have been lost), we conclude from Lemma 2 that we should consider only those paths in which","['', '', 'azcMaLoAAAAJ']",44
1,Publication,Ballot technique to analyze unslotted CDMA with fixed packet lengths,"['M Yin', 'VOK Li']",1989,IEEE International Conference on …,based on Ballot Theory to analyze the performance of unslotted ALOHA spread spectrum  packet radio  We will call this packet the “tagged” packet. New transmissions can initiate or old,"['', 'GKL_i6sAAAAJ']",4
2,Publication,ALA Revamps Ballot Packet,['L Clark'],2002,NA,"Members will notice three changes in their ballot packets:  the ballot for President and  for members of Council will be a separate sheet inserted into the ballot book, so members",[''],0
3,Publication,Application of the generalised ballot theorem for evaluation of performance in packet buffers with non-first in first out scheduling,"['SHS Ariffin', 'JA Schormans', 'AHI Ma']",2009,IET communications,": Packet scheduling is a vital component to support different classes of service in all-packet   We derive a combinatorial algorithm, using the generalised ballot theorem (GBT), which","['M-oAwGEAAAAJ', 'Ez80gH8AAAAJ', '']",2
4,Publication,Unslotted CDMA with fixed packet lengths,"['M Yin', 'VOK Li']",1990,IEEE Journal on Selected Areas in …,"In Section 111, ballot theory and its extensions are introduced. In Section IV, we apply ballot   In Section V, we extend the ballot technique to bound the throughput of the channel load","['', 'GKL_i6sAAAAJ']",77
5,Publication,Enlisting the public in facilitating election administration: A field experiment,"['A Menger', 'RM Stein']",2018,Public Administration Review,"For those registered voters who received a ballot packet in the mail but did not cast a ballot,   the person opened the ballot packet and read its contents or returned the ballot. The ITT","['', 'Ni7lCE0AAAAJ']",13
6,Publication,Sensory evaluation of tender beef strip loin steaks of varying marbling levels and quality treatments,"['CH Corbin', ""TG O'Quinn"", 'AJ Garmyn', 'JF Legako']",2015,Meat Science,"Each ballot packet contained an information sheet,  given verbal instructions about the  ballot and use of the palate  Attributes for each sample were ranked on a paper ballot with 100-","['', '', 'DpgYFfgAAAAJ', '8uDPRwkAAAAJ']",217
7,Publication,Queueing analysis of continuous bit-stream transport in packet networks,"['A Bhargava', 'P Humblet']",1989,1989 IEEE Global …,"The analysis developed in this paper used the Ballot Theorems to obtain relatively simple  expressions for the parameters of interest. In particular, we derived a computationally less","['', '']",61
8,Publication,Ballot theorems applied to the transient analysis of nD/D/1 queues,"['P Humblet', 'A Bhargava']",1993,IEEE/ACM Transactions …,We shall consider the waiting time of a packet to be 1 if the packet is transmitted in the slot  immediately following its arrival slot. It helps imagining a modified queueing process where,"['', '']",72
9,Publication,Election Security and an Accessible Vote By Mail Option results,['S Goodman'],2020,NA,server ● to tabulate votes ● to return the ballot via the internet to the local election office   materials with the absentee ballot application and mail-in ballot packet ● Send all voters,[''],0
