,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Voting by mail and ballot rejection: Lessons from Florida for elections in the age of the coronavirus,"['A Baringer', 'MC Herron', 'DA Smith']",2020,Election Law Journal: Rules …,by mail risks exacerbating existing inequities in mail-in ballot rejection rates across voters  and  of VBM ballot rejection with an eye toward considering how disparities in ballot rejection,"['', 'Qkeb19oAAAAJ', 'Z8Ni8X0AAAAJ']",24
1,Publication,Social incentives and voter turnout: evidence from the Swiss mail ballot system,['P Funk'],2010,Journal of the European economic association,"polls in certain elections with a mail-in ballot.Karp and Banducci (2000), for instance, compare  turnout in the mail elections with turnout in previous (ballot) elections and find turnout to",['GXGNB_oAAAAJ'],299
2,Publication,Mail-In Absentee Ballot Anomalies in North Carolina's 9th Congressional District,['MC Herron'],2019,"Election Law Journal: Rules, Politics, and Policy","aimed at understanding the nature of absentee ballot abnormalities in the 2018 midterm  election in North Carolina, we analyze mail-in absentee ballot request and return rates in this",['Qkeb19oAAAAJ'],7
3,Publication,Vote-by-Mail in the State of Oregon,"['PL Southwell', 'J Burchett']",1998,Willamette L. Rev.,"Previous research has shown that absentee voters who specifically request a mail-in  ballot in lieu of going to the polling place, tend to favor Republican candidates.23 However,","['OjANI8UAAAAJ', '']",21
4,Publication,Participation in mail ballot elections,['DB Magleby'],1987,Western Political Quarterly,"the use of mail ballot elections. But not all uses of the mail ballot have produced higher  turnouts.  with the mail ballot, the Berkeley city council scheduled a mail ballot election for March",[''],106
5,Publication,All-mail-ballot elections,['M Rosenfield'],1995,NA,"would receive their ballot in the mail in a few days and to look for it; this mailing also gave  them another opportunity to explain the whole process, to explain how to obtain a ballot if one",[''],17
6,Publication,Digital divide or just another absentee ballot? Evaluating internet voting in the 2004 Michigan democratic primary,"['AK Prevost', 'BF Schaffner']",2008,American Politics Research,"Thus, one implication of our findings is to demonstrate that Internet voting was no more  biased than voting absentee by mail in the 2004 Michigan primary. This conclusion may not be","['', 's13IQeUAAAAJ']",33
7,Publication,Ensuring Equal Access to the Mail-in-Ballot Box,"['M Acevedo', 'MA Barreto', 'M Cohen', 'CW Dunn']",2020,UCLA L. Rev …,"and eligibility against the voter registration record when requesting a mail-in ballot. conclude  that the signature on the mail-in ballot envelope, ballot application, or prior documents was","['', '', '', '']",1
8,Publication,Vote-by-mail ballot rejection and experience with mail-in voting,"['D Cottrell', 'MC Herron', 'DA Smith']",2021,American Politics …,"on VBM ballot rejection, discussing ballot timeliness, and signature defects on ballot return  envelopes. We then describe how we study the effects of voter experience on mail-in ballot","['cO5l9uQAAAAJ', 'Qkeb19oAAAAJ', 'Z8Ni8X0AAAAJ']",3
9,Publication,A New Old Solution: Why the United States Should Vote by Mail-In Ballot,['A Barouh'],2019,Seattle J. Soc. Just.,"setup is insufficient in terms of ballot security and voter ease of access and to propose that  we resolve that insufficiency by switching to voting entirely on mail-in paper ballots. First, this",[''],4
10,Publication,Decentralized Verifiable Mail-in Ballot Counting for Postal Voting,"['P Xie', 'Z Zheng', 'X Zhang', 'S Chen']",2022,arXiv preprint arXiv:2202.09122,"In this section, we aim to design a mechanism to audit the computer vision algorithm used  in mail-in ballot counting. As we noted, the image processing in mail-in ballot counting today is","['GtJs9iAAAAAJ', '', '', '']",0
11,Publication,COVID and the US election: will the rise of mail-in voting affect the result?,['L Peeples'],2020,Nature,"But US President Donald Trump has regularly attacked mail-in voting, referring to it as a ""whole  big scam"". Polls this year  Map of the USA showing the mail-in ballot status for each state.",[''],5
12,Publication,Determinants of rejected mail ballots in georgia's 2018 general election,"['E Shino', 'M Suttmann-Lea']",2021,Political Research …,"We draw on official statewide voter file and mail-in ballot data from the 2018 midterm election  in Georgia, a state that until the pandemic did not have widespread use of mail voting, to","['QnMWbkoAAAAJ', 'TY_5kAMAAAAJ']",9
13,Publication,Scantegrity {II} Municipal Election at Takoma Park: The First {E2E} Binding Governmental Election with Ballot Privacy,"['R Carback', 'D Chaum', 'J Clark', 'J Conway']",2010,19th USENIX Security …,Ballot Delivery Mail-in (absentee) ballots were delivered to the City Clerk on 16 October.   They were returned by mail in double envelopes and scanned with the early votes.,"['MMmq2jUAAAAJ', '', 'oQrvLjYAAAAJ', '']",151
14,Publication,Ballot integrity and voting by mail: The oregon experience,"['P Gronke', 'E Director']",2005,… prepared for the National Commission on …,"is no longer between a by mail election and a precinct election, but between VBM and a  hybrid system, where some percentage of voters go to the polls and another percentage mail in","['9-EYIFUAAAAJ', '']",13
15,Publication,"Choosing electoral systems: proportional, majoritarian and mixed systems",['P Norris'],1997,International political science review,"Government Effectiveness For proponents of the majoritarian system the most important  criterion is government effectiveness. For admirers, the system of first-past-the-post in",['tLialq4AAAAJ'],569
16,Publication,Political institutions and satisfaction with democracy: A cross-national analysis of consensus and majoritarian systems,"['CJ Anderson', 'CA Guillory']",1997,American Political Science Review,"toward a more majoritarian system, winners should display higher levels of satisfaction with  the system, whereas losers should be much less satisfied with the way the system works.In","['pwEPLToAAAAJ', '']",1389
17,Publication,Party-system extremism in majoritarian and proportional electoral systems,['JK Dow'],2011,British Journal of Political Science,"of my knowledge, the only true majoritarian electoral system that uses multi-member districts.  The archetypal majoritarian system is the first-past-the-post, singlemember district system.",['VV2LqPkAAAAJ'],120
18,Publication,The persistence of Turkey's majoritarian system of government,['C Lord'],2012,Government and Opposition,"of majoritarian and consensus democracy to categorize the Turkish political system and its   in a context of continuity of the majoritarian impulse. Beyond tracing institutional evolution,",[''],22
19,Publication,A protectionist bias in majoritarian politics: An empirical investigation,['CL Evans'],2009,Economics & Politics,"” system provides a useful contrast to the majoritarian system described in their paper. As  noted above, in one form of a purely proportional system,  versus majoritarian electoral system.",[''],77
20,Publication,South African democracy: Majoritarian or consociational?,['A Lijphart'],1998,Democratization,"a majoritarian system: on the continuum between pure power-sharing and pure majority  rule, it is still much closer to the consociational than to the majoritarian end of the scale.",[''],63
21,Publication,Majoritarian democracy in Britain: new labour and the constitution,['M Flinders'],2005,West European Politics,"It is suggested below that by seeking to accommodate their consensual reforms within a  majoritarian system that preserves executive dominance, the malleability of the Westminster",['85SnXY4AAAAJ'],88
22,Publication,Preference representation and the influence of political parties in majoritarian vs. proportional systems: An empirical test,"['D Stadelmann', 'M Portmann']",2019,British Journal of Political …,"on preference representation in majoritarian vs. proportional  system and politicians elected  under a majoritarian system,  centripetal forces of a majoritarian system and the centrifugal","['q0yvO_QAAAAJ', 'jIINtJcAAAAJ']",25
23,Publication,Problems of democracy in a majoritarian system: New Zealand and emancipation from the Westminster model?,['K Jackson'],1993,The Round Table,system likely to alter radically the majoritarian system which has served the country for the  past 139 years. A Royal Commission of inquiry into the electoral system  the electoral system.,[''],9
24,Publication,Majoritarian miracles and the question of party system change,"['S Bartolini', ""R D'alimonte""]",1998,European Journal of Political Research,"(a) Would the new electoral system manage to provide a clear  to the logic of majoritarian  competition? Regarding the latter  step in the direction of a new party system, or are they a step","['', '']",33
25,Publication,Citizens' initiatives in Hungary: An additional opportunity for power-sharing in an extremely majoritarian system,['ZT Pállinger'],2012,Citizens' Initiatives in Europe,questions into the legal system. The Hungarian political system provides no support for citizens   of power-sharing in an extremely majoritarian system. It can therefore be concluded that,[''],12
26,Publication,A majoritarian UK vs. devolved consensus democracies?,['P Cairney'],2018,Policy styles and policy-making: Exploring the …,are partly determined by the system and not controlled fully by  presented as the archetypal  majoritarian system with a top- A period of ‘Thatcherism’reinforced the UK’s majoritarian,['kfoRhFYAAAAJ'],15
27,Publication,What is the 'dominant model'of British policymaking? Comparing majoritarian and policy community ideas,"['G Jordan', 'P Cairney']",2013,British Politics,"Or, at the very least, a more convincing majoritarian argument would have to explain what  was going on. The implication is often that the adversarial spirit in a majoritarian system","['', 'kfoRhFYAAAAJ']",61
28,Publication,Core tensions in Wales's new politics: pluralist trends in a majoritarian system,"['L McAllister', 'A Kay']",2010,Public Money & Management,"new political system. It identifies a core tension between traditional, majoritarian-designed   There is a fundamental disconnection between current politics and the original system","['z-sjnNEAAAAJ', 'M0HMewMAAAAJ']",7
29,Publication,Israel's Nation-State Law: Netanyahu government lays the foundations for a majoritarian system,"['P Lintl', 'S Wolfrum']",2018,NA,"On 19 July 2018, the Israeli parliament passed legislation known as the nation-state law. It  is highly controversial in Israel as well as internationally, although strictly speaking there is","['', 'WDSy_xkAAAAJ']",4
