,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Scantegrity: End-to-end voter-verifiable optical-scan voting,"['D Chaum', 'A Essex', 'R Carback', 'J Clark']",2008,IEEE Security & …,"Scantegrity is designed for use with optical scan voting  Scantegrity can be readily deployed  in precincts with existing  In summary, Scantegrity minimally impacts election procedures","['', 'miGbuS4AAAAJ', 'MMmq2jUAAAAJ', 'oQrvLjYAAAAJ']",243
1,Publication,Scantegrity II: End-to-End Verifiability for Optical Scan Election Systems using Invisible Ink Confirmation Codes.,"['D Chaum', 'R Carback', 'J Clark', 'A Essex', 'S Popoveniuc']",2008,EVT,"We introduce Scantegrity II, a practical  original Scantegrity, dispute resolution neither relies  on paper chits nor requires election officials to recover particular ballot forms. Scantegrity II","['', 'MMmq2jUAAAAJ', 'oQrvLjYAAAAJ', 'miGbuS4AAAAJ', 'jbJoQfwAAAAJ']",220
2,Publication,Scantegrity {II} Municipal Election at Takoma Park: The First {E2E} Binding Governmental Election with Ballot Privacy,"['R Carback', 'D Chaum', 'J Clark', 'J Conway']",2010,19th USENIX Security …,by officials to use Scantegrity II while administering an  entire process of adapting the  Scantegrity II system to handle  summarizing previous experiments with Scantegrity II and other,"['MMmq2jUAAAAJ', '', 'oQrvLjYAAAAJ', '']",151
3,Publication,Scantegrity II: End-to-end verifiability by voters of optical scan elections through confirmation codes,"['D Chaum', 'RT Carback', 'J Clark', 'A Essex']",2009,IEEE transactions on …,Scantegrity II is an enhancement for existing paper ballot  Voters mark Scantegrity II ballots  just as with conventional optical scan Scantegrity II has been implemented and tested in small,"['', 'MMmq2jUAAAAJ', 'oQrvLjYAAAAJ', 'miGbuS4AAAAJ']",122
4,Publication,"Usability of Voter Verifiable, End-to-end Voting Systems: Baseline Data for Helios,{Prêt}{à} Voter, and Scantegrity {II}","['CZ Acemyan', 'P Kortum', 'MD Byrne']",2014,2014 Electronic Voting …,"This study’s implementation of Scantegrity II was heavily based on materials used in the  2009 Takoma Park, Maryland election, in which voters used the system to elect the mayor and","['qDfqO9sAAAAJ', 'BD7BLDgAAAAJ', 'DalLJdYAAAAJ']",77
5,Publication,"From Error to Error: Why Voters Could not Cast a Ballot and Verify Their Vote With Helios,{Prêt}{à} Voter, and Scantegrity {II}","['CZ Acemyan', 'P Kortum', 'MD Byrne']",2015,USENIX Journal of …,"The aim of this paper is to identify user errors, and the related potential design deficiencies,  that contributed to participants failing to vote cast and vote verify across three end-to-end","['qDfqO9sAAAAJ', 'BD7BLDgAAAAJ', 'DalLJdYAAAAJ']",36
6,Publication,"Scantegrity {III}: Automatic Trustworthy Receipts, Highlighting {Over/Under} Votes, and Full Voter Verifiability","['AT Sherman', 'RA Fink', 'R Carback']",2011,2011 Electronic Voting …,"We call the improved voting system Scantegrity III, which  Scantegrity III addresses the major  limitations of Scantegrity II  compare three designs for a Scantegrity receipt printer: a simple","['ZzWjYkEAAAAJ', 'vnCWjsYAAAAJ', 'MMmq2jUAAAAJ']",26
7,Publication,Proving coercion-resistance of scantegrity II,"['R Küsters', 'T Truderung', 'A Vogt']",2010,International Conference on Information …,"In this paper, we prove that Scantegrity II enjoys an optimal level of coercion-resistance, ie,   the Scantegrity II voting system and present a formal specification. The analysis of Scantegrity","['', 'iURSr44AAAAJ', '']",27
8,Publication,Scantegrity mock election at Takoma Park,"['AT Sherman', 'R Carback', 'D Chaum', 'J Clark']",2010,… on Electronic Voting …,"We report on our experiences and lessons learned using Scantegrity II in a mock election  held April 11, 2009, in Takoma Park, Maryland (USA). Ninetyfive members of the community","['ZzWjYkEAAAAJ', 'MMmq2jUAAAAJ', '', 'oQrvLjYAAAAJ']",28
9,Publication,Scantegrity II: End-to-end verifiability for optical scan election systems using invisible ink confirmation codes. To appear at USENIX/ACCURATE Electronic Voting …,"['D Chaum', 'R Carback', 'JC Aleks', 'E Essex']",2008,NA,"We introduce Scantegrity II, a practical enhancement for optical scan voting systems that  achieves  Unlike in the original Scantegrity, dispute resolution neither relies on paper chits nor","['', 'MMmq2jUAAAAJ', '', 'miGbuS4AAAAJ']",17
10,Publication,"Users' mental models for three end-to-end voting systems: Helios, Prêt à Voter, and Scantegrity II","['CZ Acemyan', 'P Kortum', 'MD Byrne']",2015,… Conference on Human …,"This study sought to understand voter’s mental models for three end-to-end (e2e) voting  systems: Helios, Prêt à Voter, and Scantegrity II. To study voters’ mental models of e2e systems,","['qDfqO9sAAAAJ', 'BD7BLDgAAAAJ', 'DalLJdYAAAAJ']",13
11,Publication,Scantegrity mock election at Takoma Park (summary),"['AT Sherman', 'R Carback', 'D Chaum', 'J Clark']",2009,Proceedings of the …,"voters cast ballots with the Scantegrity II voting system during  call Mock1, was to  demonstrate Scantegrity II’s readiness for  using Scantegrity II (henceforth referred to as “Scantegrity”).","['ZzWjYkEAAAAJ', 'MMmq2jUAAAAJ', '', 'oQrvLjYAAAAJ']",5
12,Publication,Scantegrity responds to rice study on usability of the scantegrity II voting system,"['N McBurnett', 'RT Carback', 'D Chaum', 'J Clark', 'J Conway']",2014,NA,only the Scantegrity II system and not Helios or PaV. Our comments about the layered nature  of Scantegrity II probably do not apply to Helios because it does not share Scantegrity II’s,"['T63ZO2AAAAAJ', 'MMmq2jUAAAAJ', '', '', '']",4
13,Publication,The Scantegrity voting system and its use in the Takoma Park elections,"['RT Carback', 'D Chaum', 'J Clark', 'A Essex']",2016,"… Design, Analysis and …","is on the Scantegrity II voting system (hereafter referred to as simply Scantegrity) and its use   remote voting system Remotegrity and accessible Scantegrity variant Audiotegrity, and their","['MMmq2jUAAAAJ', '', 'oQrvLjYAAAAJ', 'miGbuS4AAAAJ']",3
14,Publication,Electronic voting with Scantegrity: analysis and exposing a vulnerability,['JS Dean'],2012,"Electronic Government, An International Journal","Scantegrity, an electronic voting system developed by Chaum et al. (2008b), and it analyses  Scantegrity The paper describes a programmatic attack on Scantegrity and presents findings",[''],3
15,Publication,Scantegrity II: End-to-End Verifiability for Optical Scan Election Systems using Invisible Ink Confirmation Codes.,"['D Chaum', 'R Carback', 'J Clark', 'A Essex', 'S Popoveniuc']",2008,EVT,"We introduce Scantegrity II, a practical  original Scantegrity, dispute resolution neither relies  on paper chits nor requires election officials to recover particular ballot forms. Scantegrity II","['', 'MMmq2jUAAAAJ', 'oQrvLjYAAAAJ', 'miGbuS4AAAAJ', 'jbJoQfwAAAAJ']",220
16,Publication,Scantegrity II: End-to-end verifiability by voters of optical scan elections through confirmation codes,"['D Chaum', 'RT Carback', 'J Clark', 'A Essex']",2009,IEEE transactions on …,by Scantegrity II follows in Section IV. We also offer a discussion of the use of invisible ink  in Section V and the accessibility of Scantegrity II to voters with disabilities in Section VI.,"['', 'MMmq2jUAAAAJ', 'oQrvLjYAAAAJ', 'miGbuS4AAAAJ']",122
17,Publication,Scantegrity {II} Municipal Election at Takoma Park: The First {E2E} Binding Governmental Election with Ballot Privacy,"['R Carback', 'D Chaum', 'J Clark', 'J Conway']",2010,19th USENIX Security …,needed by officials to use Scantegrity II while administering an  process of adapting the  Scantegrity II system to handle the  rizing previous experiments with Scantegrity II and other E2E,"['MMmq2jUAAAAJ', '', 'oQrvLjYAAAAJ', '']",151
18,Publication,"From Error to Error: Why Voters Could not Cast a Ballot and Verify Their Vote With Helios,{Prêt}{à} Voter, and Scantegrity {II}","['CZ Acemyan', 'P Kortum', 'MD Byrne']",2015,USENIX Journal of …,"The Scantegrity II systems used in the Tacoma Park elections were not available for usability  testing. For this reason, a Rice version of Scantegrity II  only the Scantegrity II instructions","['qDfqO9sAAAAJ', 'BD7BLDgAAAAJ', 'DalLJdYAAAAJ']",36
19,Publication,"Usability of Voter Verifiable, End-to-end Voting Systems: Baseline Data for Helios,{Prêt}{à} Voter, and Scantegrity {II}","['CZ Acemyan', 'P Kortum', 'MD Byrne']",2014,2014 Electronic Voting …,"This study’s implementation of Scantegrity II was heavily based on materials used in the  2009 Takoma Park, Maryland election, in which voters used the system to elect the mayor and","['qDfqO9sAAAAJ', 'BD7BLDgAAAAJ', 'DalLJdYAAAAJ']",77
20,Publication,Scantegrity: End-to-end voter-verifiable optical-scan voting,"['D Chaum', 'A Essex', 'R Carback', 'J Clark']",2008,IEEE Security & …,"Scantegrity is designed for use with optical scan voting  Scantegrity can be readily deployed  in precincts with existing  In summary, Scantegrity minimally impacts election procedures","['', 'miGbuS4AAAAJ', 'MMmq2jUAAAAJ', 'oQrvLjYAAAAJ']",243
21,Publication,Proving coercion-resistance of scantegrity II,"['R Küsters', 'T Truderung', 'A Vogt']",2010,International Conference on Information …,"In this paper, we prove that Scantegrity II enjoys an optimal level of coercion-resistance, ie,   Scantegrity II voting system and present a formal specification. The analysis of Scantegrity II","['', 'iURSr44AAAAJ', '']",27
22,Publication,"Scantegrity {III}: Automatic Trustworthy Receipts, Highlighting {Over/Under} Votes, and Full Voter Verifiability","['AT Sherman', 'RA Fink', 'R Carback']",2011,2011 Electronic Voting …,"Scantegrity II election in Takoma Park, MD, we propose improvements to the Scantegrity II  voting system that (1) automatically print trustworthy receipts for easier on-line verification, (2)","['ZzWjYkEAAAAJ', 'vnCWjsYAAAAJ', 'MMmq2jUAAAAJ']",26
23,Publication,"Users' mental models for three end-to-end voting systems: Helios, Prêt à Voter, and Scantegrity II","['CZ Acemyan', 'P Kortum', 'MD Byrne']",2015,… Conference on Human …,"Scantegrity II “offers a level of integrity not found in conventional voting systems” [4]. To   Despite the inclusion of all these special features, the voter experience for Scantegrity II was","['qDfqO9sAAAAJ', 'BD7BLDgAAAAJ', 'DalLJdYAAAAJ']",13
24,Publication,Scantegrity II: End-to-end verifiability for optical scan election systems using invisible ink confirmation codes. To appear at USENIX/ACCURATE Electronic Voting …,"['D Chaum', 'R Carback', 'JC Aleks', 'E Essex']",2008,NA,"We introduce Scantegrity II, a practical enhancement for optical scan voting systems that  achieves  Unlike in the original Scantegrity, dispute resolution neither relies on paper chits nor","['', 'MMmq2jUAAAAJ', '', 'miGbuS4AAAAJ']",17
25,Publication,Scantegrity responds to rice study on usability of the scantegrity II voting system,"['N McBurnett', 'RT Carback', 'D Chaum', 'J Clark', 'J Conway']",2014,NA,only the Scantegrity II system and not Helios or PaV. Our comments about the layered nature  of Scantegrity II probably do not apply to Helios because it does not share Scantegrity II’s,"['T63ZO2AAAAAJ', 'MMmq2jUAAAAJ', '', '', '']",4
26,Publication,Remotegrity: Design and use of an end-to-end verifiable remote voting system,"['F Zagórski', 'RT Carback', 'D Chaum', 'J Clark']",2013,… Conference on Applied …,"In this section, we will consider composing Remotegrity with Scantegrity II ballots. Scantegrity  II ballots consist of a serial number, VoteSerial, and a set of short confirmation codes, <","['CxAu09cAAAAJ', 'MMmq2jUAAAAJ', '', 'oQrvLjYAAAAJ']",96
27,Publication,Scantegrity mock election at Takoma Park,"['AT Sherman', 'R Carback', 'D Chaum', 'J Clark']",2010,… on Electronic Voting …,"We report on our experiences and lessons learned using Scantegrity II in a mock  election held April 11, 2009, in Takoma Park, Maryland (USA). Ninetyfive members of the","['ZzWjYkEAAAAJ', 'MMmq2jUAAAAJ', '', 'oQrvLjYAAAAJ']",28
28,Publication,Foreign experience in the use of electronic technologies in electoral processes and possibilities of its application in Russia,"['Y Kostrova', 'V Minat']",2015,Выборы: теория и практика,"входит процедура под названием Scantegrity II. Ее создала в  особенностей системы  Scantegrity II заключается в том,  В основу Scantegrity II положена система голосования с","['', '']",102
29,Publication,Commitcoin: Carbon dating commitments with bitcoin,"['J Clark', 'A Essex']",2012,International conference on financial cryptography and …,"Scantegrity is an election system where the  of Scantegrity, invalid commitments will only  validate negligibly, ruling out precommitting to many possible values as an attack. Scantegrity","['oQrvLjYAAAAJ', 'miGbuS4AAAAJ']",127
