,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,The effect of the constructive vote of no-confidence on government termination and government durability,"['A Rubabshi-Shitrit', 'S Hasson']",2022,West European Politics,Governments in countries with the constructive vote of no-confidence (CVNC) tend to be  more durable than governments in countries with a regular vote of no-confidence (RVNC).,"['', '']",6
1,Publication,Why do they vote for Le Pen?,"['N Mayer', 'P Perrineau']",1992,European Journal of Political Research,"In terms of future intentions, 93 percent of regular supporters are ready to vote FN again  in Parliamentary elections (versus 35 percent of others). As shown by their high level of","['-4eiR10AAAAJ', 'HZCUiCwAAAAJ']",231
2,Publication,The vote of no confidence: towards a framework for analysis,"['T Lento', 'RY Hazan']",2022,West European Politics,"As a result, the government is more exposed in countries with a regular vote of no  With  a regular vote of no confidence, the situation is different. If a successful regular vote of no","['', 'opnDi6UAAAAJ']",7
3,Publication,Small-world effects in the majority-vote model,"['PRA Campos', 'VM de Oliveira', 'FGB Moreira']",2003,Physical Review E,"In part a we show ML for distinct system sizes L and for fixed p 0, which corresponds to the  isotropic majority-vote model on a regular square lattice as discussed in Ref. 5. We clearly","['cGn9TLMAAAAJ', 'VlWL47MAAAAJ', '']",112
4,Publication,Effect of strong opinions on the dynamics of the majority-vote model,"['ALM Vilela', 'HE Stanley']",2018,Scientific Reports,-vote model with noise. In a square lattice network we perform Monte-Carlo simulations and  replace regular  not change the Ising universality class of the isotropic majority-vote model.,"['vp4JhPoAAAAJ', '1fatN9EAAAAJ']",32
5,Publication,Faith in the Vote,"['JC Green', 'JL Guth', 'LA Kellstedt']",2001,Public …,"And the impact of worship attendance was almost the mirror image, with regular attenders  providing slightly less, and less regular attenders slightly more, than one-tenth of the Gore vote","['', '5tdCAtoAAAAJ', '']",6
6,Publication,To vote or not to vote?: The merits and limits of rational choice theory,['A Blais'],2000,NA,": What makes people decide to vote or not to vote? As we shall  According to it, a citizen  makes up her mind to vote or not  vote because they overestimate the probability that their vote",['zm37j2UAAAAJ'],2064
7,Publication,The behavioral consequences of political discussion: Another look at discussant effects on vote choice,['C Kenny'],1998,the Journal of Politics,"cDiscussant Vote for main respondents who report that discussant is a regular contact; 0  otherwise. dl if main respondent reports talking with the discussant ""every day"" or ""once or twice",[''],124
8,Publication,"MAJORITY-VOTE MODEL ON (3, 4, 6, 4) AND (34, 6) ARCHIMEDEAN LATTICES","['FWS Lima', 'K Malarz']",2006,International Journal of Modern Physics C,Two examples of these lattices of the majority-vote model with noise are considered and   results and the majority-vote model on so-far studied regular lattices or complex networks. The,"['A4a7rhoAAAAJ', 'Y49--IcAAAAJ']",50
9,Publication,The blank and null vote: An alternative form of democratic protest,['C Superti'],2016,"Manuscript, Harvard University","Blank and null voting has too often been misclassified as a regular vote, abstention or a  mistake. On the contrary, it is often a form of popular political protest: relatively new, sometimes",[''],6
10,Publication,Majority-vote model on hyperbolic lattices,"['ZX Wu', 'P Holme']",2010,Physical Review E,majority-vote model has been investigated on regular lattices  It has also been observed  that the majority-vote models  critical behavior of the majority-vote model when the underlying,"['h8rHauQAAAAJ', 'v9f2xUAAAAAJ']",55
