,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,The relationship between in‐person voting and COVID‐19: Evidence from the Wisconsin primary,"['C Cotti', 'B Engelhardt', 'J Foster']",2021,Contemporary …,"in-person voting increased COVID-19 cases. We find a statistically significant association  between in-person voting  In our main results, a 10% increase in in-person voters per polling","['8UmC90sAAAAJ', 'a0rkAY8AAAAJ', 'LemMhvgAAAAJ']",32
1,Publication,"The relationship between in-person voting, consolidated polling locations, and absentee voting on covid-19: evidence from the wisconsin primary","['CD Cotti', 'B Engelhardt', 'J Foster', 'ET Nesson']",2020,NA,"to analyzing in-person voting per location and absentee voting, we also  in-person voting  (not accounting for variation in the number of voting locations per county) and absentee voting","['8UmC90sAAAAJ', 'a0rkAY8AAAAJ', 'LemMhvgAAAAJ', 'DzyoX74AAAAJ']",16
2,Publication,Early voting and turnout,"['P Gronke', 'E Galanes-Rosenbaum']",2007,PS: Political Science & …,"in-person early voting, no-excuse absentee balloting, and vote by mail (see Table 1 for a  summary). Some states allow early in-person (EIP) voting,  and other early voting systems is the","['9-EYIFUAAAAJ', '']",246
3,Publication,"An examination of efforts to encourage the incidence of early in-person voting in Georgia, 2008","['MV Hood III', 'CS Bullock III']",2011,Election Law Journal,voting from the standpoint of the consumers—the voters—we examine early in-person voting  in  Using the results of a survey and a model to explain early in-person voting at the county,"['2teaOOEAAAAJ', '']",12
4,Publication,Convenience voting,"['P Gronke', 'E Galanes-Rosenbaum', 'PA Miller']",2008,Annu. Rev. Polit …,"Some have addressed the issue narrowly, asking, for example, whether voters like mail or  early in-person voting more than precinct place voting. Others have turned to a much larger","['9-EYIFUAAAAJ', '', 'E3QsJ1AAAAAJ']",203
5,Publication,Information about Coronavirus Exposure Effects Attitudes Towards Voting Methods,"['AC Safarpour', 'MJ Hanmer']",2022,Journal of Experimental Political …,with voting in-person yet does not increase comfort with voting  of voting in order to increase  citizens’ comfort with voting in  of infections linked to in-person voting through the lens of self,"['Fj-XMtIAAAAJ', 'Lua5dA4AAAAJ']",3
6,Publication,Introduction: early voting,['RM Stein'],1998,The Public Opinion Quarterly,"opportunity to cast their ballots in person up to 3 weeks before a  Moreover, voting is conducted  in-person at a number of satellite  The incidence of early voting in Texas has averaged 30",['Ni7lCE0AAAAJ'],213
7,Publication,Reprecincting and voting behavior,"['B Amos', 'DA Smith']",2017,Political Behavior,"All else being equal, though, we expect voters to be most likely to vote at the closest early  in-person voting site to their residence. Second, while Florida does not have a permanent","['d7bNJVQAAAAJ', 'Z8Ni8X0AAAAJ']",31
8,Publication,"Electryo, in-person voting with transparent voter verifiability and eligibility verifiability","['PB Rønne', 'PYA Ryan', 'ML Zollinger']",2021,arXiv preprint arXiv:2105.14783,"mechanism of the e-voting scheme Selene [26] with paper ballot, in-person voting. The  aim is to keep the vote casting experience close to paper ballot voting with optical scanning,","['6y0WPNwAAAAJ', 'k2Uy_t4AAAAJ', 'UTfwaO0AAAAJ']",6
9,Publication,Disability and voting,"['T Matsubayashi', 'M Ueda']",2014,Disability and Health Journal,"The gap in the likelihood of voting in-person between people with and without disabilities is  considerably larger than the gap in the likelihood of voting by-mail, regardless of the types of","['', '1Z0s7skAAAAJ']",31
10,Publication,Adding up the costs and benefits of voting by mail,['C Stewart'],2011,Election Law Journal,"the in-person early voting process is now at the level of absentee voting in the late 1990s.   , with little-to-no increase in in-person early voting. The remaining group of states lying to the",['VBbHdKMAAAAJ'],17
