,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,contractors for the Provision of Vote by Mail Ballot Processing Services on an Annual Contract with four (4),['J Scarpone'],2021,NA,containing all required ballot elements and the unique ballot ID barcode that distinguishes  each ballot style. Each file contains one or two ballot images: a front image (if the ballot is,[''],0
1,Publication,"1. The minutes of the meeting of Dec. 28, 1934, were approved as pub-lished in the January, 1935, BULLETIN, pp. 11-12. 2. The following results of ballot","['ACB Martin', 'E Kidson', 'JM Fewell', 'DJ Hadden']",NA,NA,", showing how the acceleration of the curl of an incompressible, irrotational fluid depends on   gives the regions of increasing and decreasing curl of the tropical current and initially in the","['', '', '', '']",0
2,Publication,Dan Schiller. Objectivity and the News: The Public and the Rise of Commercial Journalism. Philadelphia: University of Pennsylvania Press. 1981. Pp. xiv …,['DW Curl'],1982,NA,"The labor press believed that knowledge could lead the workingman to a proper exercise  of the ballot, thus reclaiming his rights and liberties. The commercial press denied him",[''],0
3,Publication,Federal Preemption and the CURL Suit,['GM Burditt'],1989,"Food, Drug, Cosmetic Law Journal","by the California Election Code, section 3502, which requires the Attor ney General to give  a ""true and impartial statement of the purpose of the measure in such language that the ballot",[''],4
4,Publication,Lawn Signs,['C Shaw'],2018,The Campaign Manager,"In an issue-based campaign it is advantageous to connect a positive image with the ballot  item. Lawn sign material that is not weatherproof will curl with the first heavy dew or light rain,",[''],0
5,Publication,THE GROUP PSYCHOLOGIST,['APAA Ballot'],2007,GROUP,"I am writing to you following the APA San Francisco Convention and wish to thank all members  who contributed to the fine quality of our programs, meetings and reception including",[''],0
6,Publication,What colour is pain,['M Ballot'],2012,New Coin,where people laugh or play (a silver spider too crawls away) her thin mad lilac lips shout the  yellow sun shines suffering lights her unkept brown hair red blood trickles on the door (I curl,[''],0
7,Publication,Turing robots: income inequality and social mobility,"['DL BRITO', 'R CurL']",2015,February,"In 1970, the top 10 percent of the population earned about 32 percent of labor income; by  2012 the share of the top 10 percent increased to 47 percent. We explain this change in the","['', 'tkSXZHYAAAAJ']",2
8,Publication,Synthesis of new C60 based phosphines,"['S Ballot', 'N Noiret']",2003,Tetrahedron letters,Two series of new phosphine derivatives based on C 60 protected by borane have been  synthesized and characterized. These phosphines were used for two preliminary complexation,"['', '']",10
9,Publication,Ratification vote on taxonomic proposals to the International Committee on Taxonomy of Viruses (2008),"['EB Carstens', 'LA Ball']",2009,Archives of virology,"This can occur either at a Plenary meeting of ICTV, held during an International Congress  of Virology meeting, or by circulation of proposals by mail followed by a ballot. Therefore, a list","['3VRE2v4AAAAJ', '']",101
