,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Antibodies to soluble liver antigen: an additional marker in type 1 auto-immune hepatitis,"['E Ballot', 'JC Homberg', 'C Johanet']",2000,Journal of hepatology,"Background/Aims: Auto-immune hepatitis patients are divided into two well-defined  subgroups on the basis of immunoserological markers, ie anti-actin cable and/or anti-nuclear","['', '', '']",121
1,Publication,Serum procalcitonin as an early marker of neonatal sepsis,"['DE Ballot', 'O Perovic', 'J Galpin', 'PA Cooper']",2004,South African Medical Journal,"role of PCT as a single early marker of neonatal sepsis.  marker of infection at presentation  would solve this problem. Unfortunately, our results do not confirm that PCT is such a marker.","['EnlHepQAAAAJ', 'ViowGw0AAAAJ', '', '']",65
2,Publication,Anti-mitochondrial-2 antibodies (anti-PDC-E2): a marker for autoimmune hepatitis of children?,"['', 'D Bertin', 'B Roquelaure', 'C Roman', 'E Ballot']",2012,Clinics and Research in …,"In an 8-year-old boy with biochemical hepatic disorders, an histological examination of a  liver biopsy showed a severe chronic hepatitis without cirrhosis. The biliary tract was normal","['', '', '', '', '']",4
3,Publication,Use of C-reactive protein to guide duration of empiric antibiotic therapy in suspected early neonatal sepsis,"['HN Bomela', 'DE Ballot', 'BJ Cory']",2000,The Pediatric infectious …,Background. Serial C-reactive protein (CRP) measurements have been shown to be useful  for guiding duration of antibiotic therapy in neonates. This study sought to determine whether,"['', 'EnlHepQAAAAJ', '']",118
4,Publication,Uncounted votes: Informal voting in the House of Representatives as a marker of political exclusion in Australia,"['S Young', 'L Hill']",2009,Australian Journal of Politics & History,"roll, collecting the ballot papers and putting them in the ballot box. Due to the secret ballot  and the fact that ballots are not numbered, it is not feasible to compel people to mark the ballot,","['tMKAbrQAAAAJ', '_A-0U90AAAAJ']",11
5,Publication,M-NOTE: A Multi-part ballot based E-voting system with clash attack protection,"['H Pan', 'E Hou', 'N Ansari']",2015,2015 IEEE International Conference …,"The bottom of the ballot consists of N separable parts, where each part has a type marker Tx  (1 The marker contains the exact type of the ballot and it is hidden until VCC begins to count","['RowMFaUAAAAJ', 'Ez6x2VIAAAAJ', 'ycp44ZwAAAAJ']",14
6,Publication,Serial interleukin 6 measurements in the early diagnosis of neonatal sepsis,"['O Magudumana', 'DE Ballot', 'PA Cooper']",2000,Journal of tropical …,if there were a single reliable marker of infection with results available soon after the onset  of signs and symptoms. CRP is not a reliable early marker of infection.Our results suggest that,"['', 'EnlHepQAAAAJ', '']",75
7,Publication,Should I Cast an Ill-Informed Ballot? Examining the Contours of the Normative Obligation to Vote,"['D Doherty', 'CM Dowling', 'AS Gerber']",2019,American Politics …,"by voting for the first candidate on the ballot (far right marker, estimated evaluation = −1.48),   (sixth marker) or who does not generally keep informed about politics (seventh marker).","['-9kW1ioAAAAJ', 'fc4mDbUAAAAJ', 'tLEpp5QAAAAJ']",1
8,Publication,Undergraduate Poll Worker Essay Contest Winners,['A PAULSON'],2021,Political Science Today,machines so that they could make their choices and then cast their ballots at the ballot  to  have their ballot casted. Even though the ballot marker itself gives instructions after the ballot is,[''],0
9,Publication,Draft Chapter on Auditability,['ITA Steps'],2007,NA,"ballot marker could introduce errors in one candidate’s favor, skip races, omit choices, or  misprint the voter’s choices on the ballot ballot marker could be used to signal the ballot marker",[''],0
10,Publication,Antibodies to soluble liver antigen in auto-immune hepatitis additional or subtype characteristic marker?,"['E Ballot', 'L Dubel', 'C Johanet']",1998,Hepatology,,"['', '', '']",4
