,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,The association for computing machinery,['SB Williams'],1954,Journal of the ACM (JACM),"The Association has become an important factor in the field of computing machinery. Until  the engineering societies, AIEE and IRE, became sufficiently interested to struggle with the """,[''],23
1,Publication,Association for Computing Machinery,['V Gold'],2003,Encyclopedia of Library and Information Science: Abs …,"The Association for Computing Machinery is a major force in advancing the skills of  information technology professionals and students. Founded in 1947, ACM is the world's first",[''],4
2,Publication,An analysis of the association for computing machinery (ACM) code of ethics,['SL Wheeler'],2003,Acm Sigcas Computers and Society,106) suggested that more specific requirements for integrity in computing would be a useful  improvement.  Integrity is a vital quality of overall ownership of the computing machinery,[''],7
3,Publication,The 20th anniversary meeting of the association for computing machinery: 30 August 1967,['HS Tropp'],1987,Annals of the History of Computing,"In 1967, a gathering of computer pioneers was held in Washington, DC to celebrate the 20th  anniversary of the founding of the Association for Computing Machinery (ACM). This article",[''],6
4,Publication,… for the community and junior college career program in computer programming: a working paper of the Association for Computing Machinery committee on curriculum …,"['JC Little', 'RH Austing', 'H Seeds', 'J Maniotes']",1977,ACM SIGCSE …,The Association for Computing Machinery has a history of concern for curriculum matter s  in computer science and information processing . Ths Curriculum Committee on Computer,"['', '', '', '']",16
5,Publication,Association for Computing Machinery,"['F Friedman', 'RH Austing']",1984,International Symposium on Logic,"Association for Computing Machinery. 1984 Computer  Association for Computing  Machinery. 1984 Computer Science  of,the,,Office,Systems,Research,Association,,February,18-19,,Los,","['', '']",1
6,Publication,Social computing,['D Schuler'],1994,Communications of the ACM,Computational power is frequently touted as the silver bullet that will tame many of our  contemporary crises. But what basis in fact is there for these leaps of technological enthusiasm?,['-00HJFgAAAAJ'],207
7,Publication,"SIGIR 2001: Proceedings of 24th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, New Orleans …",[''],2001,NA,"New York, NY : Association for Computing Machinery, c2001  Association for  Computing Machinery [ ACM ] [ ACM ]  Association for Computing Machinery [ACM] [ACM]","['', '']",48
8,Publication,Who would you like to work with? Use of individual characteristics and social networks in team formation systems,"['D Gómez-Zará', 'M Paras', 'M Twyman']",2019,… in Computing …,"Conference on Human Factors in Computing Systems - Proceedings, Association for  Computing Machinery, 2019 CHI Conference on Human Factors in Computing Systems, CHI 2019,","['38oRgxMAAAAJ', '', 'vHN9GjIAAAAJ']",9
9,Publication,Collected algorithms 1960-1963 from the communications of the Association for Computing Machinery,"['RE Grench', 'HC Thacher Jr']",1965,NA,published in the Communications of the Association forComputing Machinery. We wish  to express our gratitude to the Association for Computing Machinery and to Dr. Schwarz,"['', '']",6
10,Publication,Association for Computing Machinery,"['M Chen', 'C Guestrin']",NA,NA,,"['', '']",6
11,Publication,Conference Record of the... Annual ACM Symposium on Theory of Computing,['Association for Computing Machinery. Special '],1974,NA,,[''],3
12,Publication,Multi-probe LSH: efficient indexing for high-dimensional similarity search,"['Q Lv', 'W Josephson', 'Z Wang']",2007,… Conference on Very …,"Similarity indices for high-dimensional data are very desirable for building content-based  search systems for feature-rich data such as audio, images, videos, and other sensor data.","['dTkWR0MAAAAJ', '', '']",985
13,Publication,National educational computer policy alternatives: a special publication of the Association for Computing Machinery (ACM),"['RE Anderson', 'Association for Computing Machinery']",1986,NA,,"['', '']",5
14,Publication,Introduction to implicit surfaces,"['J Bloomenthal', 'C Bajaj', 'J Blinn', 'MP Cani', 'B Wyvill']",1997,NA,"Implicit surfaces offer special effects animators, graphic designers, CAD engineers, graphics  students, and hobbyists a new range of capabilities for the modeling of complex geometric","['', 'gyL3CZ0AAAAJ', '', 'z0RoFtcAAAAJ', 'e0RbIYEAAAAJ']",1094
