,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Does the candidate matter? Comparing the voting choice of early and late deciders,"['P Catellani', 'AI Alberici']",2012,Political Psychology,"whether early and late deciders would differentially base their voting choice on candidate   voting uncertainty prior to the election, and then the actual voting decision after the election.","['ZUCi5OsAAAAJ', '']",57
1,Publication,"Procedural contexts, party strategy, and conditional party voting in the US House of Representatives, 1971–2000","['JM Roberts', 'SS Smith']",2003,American Journal of Political Science,"are affected by voting reform in the early 1970s. We observe that the frequency of party  voting is  In the late 1980s, we would have noted an extraordinarily sharp increase in party","['0OGfEC8AAAAJ', 'cx-nU8gAAAAJ']",323
2,Publication,"Voting, Nationhood, and Citizenship in late-colonial Africa","['J Willis', 'G Lynch', 'N Cheeseman']",2018,The Historical Journal,"For many Africans too, the contradictions of late-colonial thought confirmed that voting was  the badge of maturity. Against the infantilizing rhetoric of late colonialism, ‘adult suffrage’ had","['dEllIn0AAAAJ', '', 'GhDUH9cAAAAJ']",17
3,Publication,Time of voting decision and use of political advertising: The Slade Gorton-Brock Adams senatorial campaign,['L Bowen'],1994,Journalism Quarterly,Recall that we expected ”late deciders” to credit political advertising with a major assist in  their voting decision. Political information sources were identified by asking voters which,[''],64
4,Publication,Does majority voting improve board accountability?,"['SJ Choi', 'JE Fisch', 'M Kahan', 'EB Rock']",2016,The University of Chicago Law …,"majority voting. These firms seem to have adopted majority voting voluntarily , and the adoption  of majority voting  By contrast, for late adopters we find no evidence that they were more","['', '', 'EmlZUHYAAAAJ', 'cncUdqAAAAAJ']",92
5,Publication,"Effects of straw polls on group decision making: Sequential voting pattern, timing, and local majorities.","['JH Davis', 'MF Stasson', 'K Ono']",1988,Journal of Personality …,"between members inclined toward guilty and not-guilty verdicts) responded to a straw poll  either early or late, with subjects inclined toward guilty or not guilty voting first, or simultaneous","['t-FdXUcAAAAJ', 'fxIJxKgAAAAJ', '']",114
6,Publication,'SPECIES LIBERTATIS'VOTING PROCEDURE IN THE LATE ROMAN REPUBLIC,['U Hall'],1998,Bulletin of the Institute of Classical Studies …,"of simultaneous rather than successive voting in some assembly procedures, to  voting, and  to conclude with some reflections on how we should assess the role of assemblies in the late",[''],19
7,Publication,Theory and method in voting behavior research,['SJ Eldersveld'],1951,The Journal of Politics,But research progress of late has demonstrated the possibility of doing our own peculiar  type of laboratory studies; an example is the recent attempt to study the effect of a movie trailer,[''],69
8,Publication,E-lections: Voting Behavior and the Internet,"['O Falck', 'R Gold', 'S Heblich']",2014,American Economic Review,This paper analyzes the effects on voting behavior of information disseminated over the Internet.  We address endogeneity in Internet availability by exploiting regional and technological,"['NEgPmz4AAAAJ', '', 'owjuhrQAAAAJ']",317
9,Publication,Class is not dead—it has been buried alive: class voting and cultural voting in postwar western societies (1956–1990),"['J Van der Waal', 'P Achterberg']",2007,Politics & Society,"sociology that class voting has declined since World War II. An increase in crosscutting  cultural voting, rooted in educational differences rather than a decline in class voting, proves","['dljD09sAAAAJ', 'nrQ3NtEAAAAJ']",275
