,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Definitions and properties of zero-knowledge proof systems,"['O Goldreich', 'Y Oren']",1994,Journal of Cryptology,"zero-knowledge proof systems, in the sense that only languages in BPP have zero-knowledge   In particular, we show that any language having a Las Vegas zeroknowledge proof","['DLQW_LoAAAAJ', 'JFvZtc0AAAAJ']",649
1,Publication,On the composition of zero-knowledge proof systems,"['O Goldreich', 'H Krawczyk']",1996,SIAM Journal on Computing,"the problem of composing zero-knowledge proofsystems. Zero-knowledge proof systems,   Namely, whatever can be efficiently computed after interactingwith a zero-knowledge prover","['DLQW_LoAAAAJ', '-coqiSIAAAAJ']",448
2,Publication,Non-interactive zero-knowledge proof of knowledge and chosen ciphertext attack,"['C Rackoff', 'DR Simon']",1991,Annual International Cryptology Conference,"proof of knowledge, and show how it may be constructed in that setting from a non-interactive  zeroknowledge proof system  zero-knowledge proof of knowledge to be secure against it.","['', '']",1318
3,Publication,Proofs that yield nothing but their validity or all languages in NP have zero-knowledge proof systems,"['O Goldreich', 'S Micali', 'A Wigderson']",1991,Journal of the ACM (JACM),"proof system for a language  We say that the proof system (P, V) is zeroknowledge  L  has a zeroknowledge proof system in which a single message is sent then L is in Random","['DLQW_LoAAAAJ', '', '']",1625
4,Publication,Physical zero-knowledge proof for Makaro,"['X Bultel', 'J Dreier', 'JG Dumas', 'P Lafourcade']",2018,"… on Stabilizing, Safety …",zero knowledge shuffle and shift operations together with a positional encoding in order to  obtain an efficient implementation of zero-knowledge proof.  and use zero-knowledge proof to,"['4dLzG_kAAAAJ', 'VPIOsIQAAAAJ', 'MwdZ-KwAAAAJ', 'Wnz50YUAAAAJ']",34
5,Publication,{DIZK}: A distributed zero knowledge proof system,"['H Wu', 'W Zheng', 'A Chiesa', 'RA Popa']",2018,27th USENIX Security …,"industrial interest in practical implementations of zero knowledge proofs. These techniques  allow a  We describe DIZK, a system that distributes the generation of a zero knowledge proof","['', 'OeDgxpgAAAAJ', 'rW1Bio0AAAAJ', 'NvKHgzkAAAAJ']",65
6,Publication,On the composition of zero-knowledge proof systems,"['O Goldreich', 'H Krawczyk']",1990,International Colloquium on Automata …,"They show that any language having a general interactive proof of k rounds, has also an  Arthur-Merlin proof of k rounds. Using our result we see that in the zeroknowledge setting such","['DLQW_LoAAAAJ', '-coqiSIAAAAJ']",118
7,Publication,Interactive physical zero-knowledge proof for Norinori,"['JG Dumas', 'P Lafourcade', 'D Miyahara', 'T Mizuki']",2019,International Computing …,"In this paper, we have designed an interactive zero-knowledge proof protocol for the famous  puzzle This functionality could be used to construct zero-knowledge proof protocols for other","['MwdZ-KwAAAAJ', 'Wnz50YUAAAAJ', 'kBvVe3QAAAAJ', 'WL-dQ7cAAAAJ']",27
8,Publication,Transparent polynomial delegation and its applications to zero knowledge proof,"['J Zhang', 'T Xie', 'Y Zhang', 'D Song']",2020,2020 IEEE Symposium on …,zero knowledge argument scheme for layered arithmetic circuits without trusted setup. The  prover time is O(C + n log n) and the proof  We implement a zero knowledge argument system,"['vh90--IAAAAJ', 'ZYePcbIAAAAJ', 'nLnKIikAAAAJ', '84WzBlYAAAAJ']",53
9,Publication,How to construct constant-round zero-knowledge proof systems for NP,"['O Goldreich', 'A Kahan']",1996,Journal of Cryptology,"The purpose of this work is to present zero-knowledge proof  the ""knowledge tighmess"" of  zeroknowledge proof systems  , the knowledge tightness of a zero-knowledge protocol is an","['DLQW_LoAAAAJ', '']",420
