,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Protesting via the null ballot: An assessment of the decision to cast an invalid vote in Latin America,['MJ Cohen'],2018,Political Behavior,vote laws shape the relative costs of casting an invalid vote in ways that might make invalid   Because abstention is a high cost activity in countries where mandatory vote laws are,['GUPuHSoAAAAJ'],57
1,Publication,The passive-aggressive voter: The calculus of casting an invalid vote in European democracies,['M Moral'],2016,Political Research Quarterly,"voters at the polls cast invalid votes, with an invalid vote percentage of 2.8 percent in  invalid  vote share was about 0.4 of a percentage point higher than the country average. If all invalid",['2vaALp4AAAAJ'],44
2,Publication,A dynamic model of the invalid vote: How a changing candidate menu shapes null voting behavior,['MJ Cohen'],2018,Electoral Studies,"Yet, existing studies of invalid voting have focused on mandatory vote laws, electoral   invalid vote rates. These institutions shape the relative costs of (not) voting (eg, mandatory vote",['GUPuHSoAAAAJ'],16
3,Publication,"Institutions, society or protest? Explaining invalid votes in Australian elections","['I McAllister', 'T Makkai']",1993,Electoral Studies,"The Australian term for an invalid vote is ‘informal’, although the term which is more commonly  used internationally is a ‘spoitcct‘ or ‘invalid vote. In New Zealand. Vowlrs (I 991) argues","['NvNmbP4AAAAJ', 'Kavh0ecAAAAJ']",153
4,Publication,Casting an invalid vote at the 2017 French presidential election,['T Heinsohn'],2018,French Politics,"between candidate choice and invalid votes. Understanding vote invalidation as an   candidates or casting a vote for the lesser evil, they may cast an invalid vote. Holding stable",['CTt27ZAAAAAJ'],6
5,Publication,Determinants of invalid voting in Latin America,"['TJ Power', 'JC Garand']",2007,Electoral Studies,invalid ballots. Our results suggest that there is a strong joint effect of the personal vote and  district magnitude on invalid  The coefficient for the personal vote variable represents the,"['9TYpaJAAAAAJ', 'Vds8dnAAAAAJ']",184
6,Publication,"Incompetence, alienation, or calculation? Explaining levels of invalid ballots and extra-parliamentary votes",['F Uggla'],2008,Comparative Political Studies,"On the other hand, there are the voters who try to engage in the electoral process and for  whom casting an invalid or extra-parliamentary vote does not imply complete rejection of the",[''],112
7,Publication,Ballot design and invalid votes: Evidence from Colombia,"['M Pachón', 'R Carroll', 'H Barragán']",2017,Electoral Studies,"In summary, while invalid votes diminish with urban proportion only with the 2007 ballot (as  we would expect given the usability hypothesis), blank vote proportions increase with","['Ezk91lwAAAAJ', '3G5z3fQAAAAJ', 'FOQomOsAAAAJ']",35
8,Publication,Invalid voting in German constituencies,"['M Fatke', 'T Heinsohn']",2017,German Politics,", and therefore a lower importance of each individual vote. And if voters value their vote  less, they should be more likely to cast an invalid vote altogether. Put differently, having to pick","['cL_iI4gAAAAJ', 'CTt27ZAAAAAJ']",10
9,Publication,What affects invalid voting? A review and meta-analysis,"['K Kouba', 'J Lysek']",2019,Government and Opposition,Their invalid vote can be construed as an active and  invalid vote share and votes for  Mahmoud Ahmadinejad and an application of Benford’s Law on invalid voting indicated that vote,"['M4xLNDYAAAAJ', 'BTw3FZ8AAAAJ']",28
