,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,Wombat™,['B Meter'],2010,NA,"With the amplifier off, unplug the tubes from the amplifier, insert the Wombat probe  adapters into the sockets, then plug the tubes into the top socket of the Wombat probe",[''],216
1,Publication,WOMBAT—A tool for mixed model analyses in quantitative genetics by restricted maximum likelihood (REML),['K Meyer'],2007,Journal of Zhejiang University Science B,WOMBAT is a software package for quantitative genetic  WOMBAT employs up-to-date  numerical and computational  Use of WOMBAT is illustrated for a bivariate analysis. The package,['yr4pYOwAAAAJ'],966
2,Publication,WOMBAT: world of molecular bioactivity,"['M Olah', 'M Mracec', 'L Ostopovici', 'R Rad']",2004,… in drug discovery,"discussed for WOMBAT 2004.1, below. This chapter summarizes the contents of WOMBAT,   some examples of the potential use of WOMBAT data mining. Other annotated databases [9]","['', '', 'qpz71SMAAAAJ', '']",156
3,Publication,Genetic variation of microsatellite loci in a bottlenecked species: the northern hairy‐nosed wombat Lasiorhinus krefftii,"['AC Taylor', 'WB Sherwin', 'RK Wayne']",1994,Molecular Ecology,"We investigate the utility of hypervariable microsatellite loci to measure genetic variability  remaining in the northern hairy‐nosed wombat, one of Australia's rarest mammals. This","['MnweookAAAAJ', 'Iaa-KtAAAAAJ', 'uTb0WJkAAAAJ']",428
4,Publication,"Design, application and testing of the Work Observation Method by Activity Timing (WOMBAT) to measure clinicians' patterns of work and communication","['JI Westbrook', 'A Ampt']",2009,International journal of medical informatics,Background Evidence regarding how health information technologies influence clinicians’  patterns of work and support efficient practices is limited. Traditional paper-based data,"['fo9DYjsAAAAJ', '']",169
5,Publication,Wombat: The high-intensity powder diffractometer at the OPAL reactor,"['AJ Studer', 'ME Hagen', 'TJ Noakes']",2006,Physica B: Condensed Matter,The Wombat powder diffractometer will be located on the TG1 thermal guide at the OPAL  reactor. A variable vertically focusing monochromator will provide a flux of up to ≈10 8 ns −1,"['', '', '']",243
6,Publication,Wombat stew,"['MK Vaughan', 'P Lofts', 'D Bridges']",1984,NA,"In this lively story, a very clever dingo is thwarted in his attempts to make a wombat stew, when  the other bush animals successfully band together to trick him. The repetitive, sung refrain","['', '', '']",22
7,Publication,A review of wombat diet and nutrition,"['FF Casey', 'HJ Stannard', 'JM Old']",2020,Australian Mammalogy,"In this review we investigated the diet and nutrition of wombats and highlight areas for future  research. The low energy requirements of wombats, conservative foraging behaviours and","['', '5ajkazEAAAAJ', '_x_1IlMAAAAJ']",3
8,Publication,Wombat coprogenetics: enumerating a common wombat population by microsatellite analysis of faecal DNA,"['SC Banks', 'MP Piggott', 'BD Hansen']",2002,Australian Journal of …,A large number of active wombat burrows are located within the riparian vegetation around   the wombat population may not be totally isolated from other small wombat populations in,"['pnCJvmIAAAAJ', 'ldvyFaIAAAAJ', '']",74
9,Publication,The WOMBAT Attack Attribution method: some results,"['M Dacier', 'VH Pham', 'O Thonnard']",2009,International Conference on …,"In this paper, we present a new attack attribution method that has been developed within  the WOMBAT project. We illustrate the method with some real-world results obtained when","['V62JMEYAAAAJ', '1QN7tM4AAAAJ', 'PGRHX2wAAAAJ']",42
