,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,A review of focused ion beam milling techniques for TEM specimen preparation,"['LA Giannuzzi', 'FA Stevie']",1999,Micron,"In the following, we shall describe two techniques for preparing TEM specimens. The FIB  is particularly suited for cross-section TEM specimen preparation as FIB milling occurs","['Wqj3yOgAAAAJ', 'AFACFF4AAAAJ']",1366
1,Publication,Radiation damage in the TEM and SEM,"['RF Egerton', 'P Li', 'M Malac']",2004,Micron,We review the various ways in which an electron beam can adversely affect an organic or  inorganic sample during examination in an electron microscope. The effects considered are:,"['A4YQBmAAAAAJ', '', 'pHhPG4EAAAAJ']",1956
2,Publication,Bioassay and biochemical analyses of insecticide resistance in southern African Anopheles funestus (Diptera: Culicidae),"['', 'G Kloke', 'RH Hunt', 'LL Koekemoer', 'EA Tem']",2001,Bulletin of …,Anopheles funestus Giles has been implicated as a major malaria vector in sub-Saharan  Africa where pyrethroid insecticides are widely used in agriculture and public health. Samples,"['', '', 'd2M2DLIAAAAJ', 'salXX_gAAAAJ', '']",262
3,Publication,TEM sample preparation and FIB-induced damage,"['J Mayer', 'LA Giannuzzi', 'T Kamino', 'J Michael']",2007,MRS bulletin,used to prepare transmission electron microscope (TEM) cross-section sample lamellae.  This article explores why FIB preparation of TEM samples in many laboratories has largely,"['xDL_lH0AAAAJ', 'Wqj3yOgAAAAJ', '', 'RPdvW9EAAAAJ']",879
4,Publication,Phase characterization of TiO2 powder by XRD and TEM,"['K Thamaphat', 'P Limsuwan']",2008,Agriculture and Natural …,"In this study, the commercial TiO 2 nanopowder and micropowder of anatase phase and  rutile phase have been characterized by x-ray diffraction (XRD) and transmission electron","['Y7CcbsEAAAAJ', '']",721
5,Publication,Electron energy-loss spectroscopy in the TEM,['RF Egerton'],2008,Reports on Progress in Physics,Electron energy-loss spectroscopy (EELS) is an analytical technique that measures the  change in kinetic energy of electrons after they have interacted with a specimen. When carried,['A4YQBmAAAAAJ'],906
6,Publication,A neural network model of rainfall-runoff using radial basis functions,"['JC Mason', 'RK Price', ""A Tem'Me""]",1996,Journal of Hydraulic Research,In modelling rainfall-runoff and flows in drainage systems it can be advantageous to adopt a  neural network (NN). Unfortunately traditional NN learning procedures such as back-,"['', 'qTFgN70AAAAJ', '']",153
7,Publication,68Ga-Prostate-specific membrane antigen (PSMA) positron emission tomography (pet) in prostate cancer: a systematic review and meta-analysis,"['', 'S Fanti', 'B Macedo', 'DH Roman', 'CS Tem-Pass']",2021,International braz j …,"Introduction: Prostate cancer (PC) is the second most commonly diagnosed cancer in males.  68Ga-PSMA PET/CT, a non-invasive diagnostic tool to evaluate PC with prostate-specific","['', 'ZB07UFEAAAAJ', '', '', '']",7
8,Publication,High-resolution TEM studies of carbonization and graphitization,['A Oberlin'],2021,Chemistry and physics of carbon,"When considering the tremendous amount of transmission electron microscope or microscopy  (TEM) studies carried out on carbons for about 20 years, a leading thread seems at first",[''],390
9,Publication,Base editing sensor libraries for high-throughput engineering and functional analysis of cancer-associated single nucleotide variants,"['', 'H Schmidt', 'A Katti', 'M Kennedy', 'V Tem']",2022,Nature …,"Base editing can be applied to characterize single nucleotide variants of unknown function,  yet defining effective combinations of single guide RNAs (sgRNAs) and base editors remains","['', 'tovcdNcAAAAJ', '0WtRMOQAAAAJ', '', '']",2
