,container_type,title,author,pub_year,venue,abstract,author_id,num_citations
0,Publication,"Changes in the menu of manipulation: Electoral fraud, ballot stuffing, and voter pressure in the 2011 Russian election",['CJ Harvey'],2016,Electoral studies,"Why, then, do hybrid regimes utilize such tactics rather than ballot stuffing or election  of  extra-legal mobilization with patterns of ballot stuffing and falsification. I conclude that local",['8HbBW2oAAAAJ'],57
1,Publication,Avoiding ballot stuffing in ebay-like reputation systems,"['R Bhattacharjee', 'A Goel']",2005,Proceedings of the 2005 ACM SIGCOMM …,systems (eg eBay) to ballot stuffing and bad mouthing. In a  This problem is referred to as  ballot stuffing. A seller can also  to hold in order to avoid ballot stuffing. Thus we draw attention,"['', 'B_rKfusAAAAJ']",121
2,Publication,Towards detecting and measuring ballot stuffing,['D Vorobyev'],2011,CERGE-EI Working Paper Series,"electoral fraud in the form of ballot stuffing. As ballot stuffing increases both turnout and the   The test fails to reject the hypothesis of no ballot stuffing for the original data, but detects",['IX8GoVwAAAAJ'],5
3,Publication,"Stuffing the ballot box: fraud, electoral reform, and democratization in Costa Rica","['FE Lehoucq', 'I Molina']",2002,NA,Stuffing the Ballot Box is a pioneering study of electoral fraud and  Stuffing the Ballot Box  is the fruit of our efforts.  responsible for any limitations that Stuffing the Ballot Box contains.,"['zSR8rcUAAAAJ', 'TovWzsMAAAAJ']",343
4,Publication,Online ballot stuffing: Influence of self-boosting manipulation on rating dynamics in online rating systems,"['L Zhang', 'SF Wang', 'ZZ Lin', 'Y Wu']",2019,Telematics and Informatics,"Vendors on online shopping platforms have incentives to provide misinformation by manipulating  consumer ratings. However, few studies have empirically examined whether temporal","['OXwbqN0AAAAJ', '', '', '']",4
5,Publication,Beyond Ballot-Stuffing: Current Gaps in International Law Regarding Foreign State Hacking to Influence a Foreign Election,['L Hamilton'],2017,Wis. Int'l LJ,A state actor hacking and releasing information for the purposes of influencing another country's  democratic election process is an unprecedented event that has not yet been analyzed,[''],12
6,Publication,Ballot stuffing in a postal voting system,"['V Cortier', 'J Detrey', 'P Gaudry', 'F Sur']",2011,… for Electronic Voting …,"Taking advantage of some flaws in the design of the system, we show how to perform major  ballot stuffing, making possible to change the outcome of the election. Our attack has been","['R4nPTYgAAAAJ', '', 'jZnKVgIAAAAJ', '50tpbuUAAAAJ']",7
7,Publication,"On bidder zones, cell phones and ballot stuffing.","['W Brandi', 'MS Olivier']",2006,ISSA,"thwarting ballot stuffing within the context of anonymising networks.  ballot stuffing schemes,  we discuss the fundamental problem of using anonymising networks to commit ballot stuffing","['', 'E2gEw2wAAAAJ']",2
8,Publication,Countering ballot stuffing and incorporating eligibility verifiability in Helios,"['S Srinivasan', 'C Culnane', 'J Heather']",2015,… Conference on Network …,"In this work, we investigate how the issue of ballot stuffing can be addressed with minimum  change to the current vote casting experience in Helios and we argue formally about the","['', 'HR4TBIoAAAAJ', 'pqxmVPUAAAAJ']",7
9,Publication,Semi-Parametric Estimation of Ballot Stuffing,['A Burkovskaya'],2020,NA,"choice and ballot stuffing that  ballot stuffing at any polling station of interest. If political  preferences are rather homogenous, we are able to identify the bounds on average ballot stuffing.",['6hiLK_kAAAAJ'],0
10,Publication,Fraud detections for online businesses: a perspective from blockchain technology,"['Y Cai', 'D Zhu']",2016,Financial Innovation,"Regardless of bad mouthing or ballot stuffing, we follow six  to the target entity in a ballot  stuffing (bad mouthing) scheme.  used to commit either a ballot stuffing or bad mouthing scheme","['', 'jDD9tVQAAAAJ']",171
11,Publication,Assessing the quality of elections,"['P Norris', 'RW Frank', 'FM i Coma']",2013,Journal of Democracy,"Efforts to detect fraud—say, by using the presence of observers to deter ballot-stuffing,  vote-rigging, and the manipulation of results—generally take place during the final stages of the","['tLialq4AAAAJ', 'fL0DcbQAAAAJ', 'SSOMWTEAAAAJ']",86
12,Publication,Preservation of privacy in thwarting the ballot stuffing scheme,"['W Brandi', 'MS Olivier', 'A Zugenmaier']",2008,"… on Trust, Privacy and Security in …",The ballot stuffing scheme exploits this and has fraudulent users placing a number of false  bids in an  The framework proposed to thwart ballot stuffing is designed to operate as follows:,"['', 'E2gEw2wAAAAJ', '']",1
13,Publication,Forensic analysis of Turkish elections in 2017–2018,"['P Klimek', 'R Jiménez', 'M Hidalgo', 'A Hinteregger']",2018,PloS one,contains fingerprints for ballot stuffing (submission of  ballot stuffing and voter rigging. In  11% of stations we find signs for ballot stuffing with a standard deviation (uncertainty of ballot,"['ymEAWXAAAAAJ', '', 'HiqTnYAAAAAJ', 'AoEA4RoAAAAJ']",15
14,Publication,Election verifiability for helios under weaker trust assumptions,"['V Cortier', 'D Galindo', 'S Glondu']",2014,European Symposium on …,This problem is called ballot stuffing. In this paper we give a definition of verifiability in the   scheme that has ballot privacy and strong verifiability (and thus prevents ballot stuffing). The,"['R4nPTYgAAAAJ', '1ApKnFgAAAAJ', 'eLrtIDMAAAAJ']",126
15,Publication,"Ballot theorems, old and new","['L Addario-Berry', 'BA Reed']",2008,Horizons of combinatorics,"As in the discrete case,these are natural sorts of prerequisites for a ballot-style theoreln to  apply. There is all unfortullate technical restriction which applies to all the ballot-style results","['f0aHVRUAAAAJ', '-YRikt0AAAAJ']",55
16,Publication,Ballot mark detection,"['EHB Smith', 'D Lopresti', 'G Nagy']",2008,2008 19th International …,"A ballot comprises identification (election district, date of election, ballot style number, page   Then the voter either runs the ballot through a scanner (sometimes called a Portable Ballot","['4CcAPCgAAAAJ', 'dFCu3gMAAAAJ', 'MKJ9k84AAAAJ']",21
17,Publication,Style-based ballot mark recognition,"['P Xiu', 'D Lopresti', 'H Baird', 'G Nagy']",2009,2009 10th International …,"of ballot markings can lead to a loss of trust in the election process. In this paper, a style-based  approach to ballot  The consistency of a voter’s style is leveraged to improve the overall","['lCYf_-EAAAAJ', 'dFCu3gMAAAAJ', '', 'MKJ9k84AAAAJ']",15
18,Publication,{SOBA}: Secrecy-preserving Observable Ballot-level Audit,"['J Benaloh', 'D Jones', 'EL Lazarus', 'M Lindeman']",2011,2011 Electronic Voting …,"identifiers do not appear in the ballot style file. Since there are  ballot style file and the ballot  identifiers in the ballot style file are unique, there must be ballot identifiers in the ballot style","['', '', '', '']",45
19,Publication,A better ballot box?,['R Mercuri'],2002,IEEE spectrum,"••• Zelda reviews the printed ballot. If it does not represent her choices, she calls an election   voids the ballot. She votes again, and once she approves the ballot, it drops into a ballot box",['-VmF6rIAAAAJ'],258
20,Publication,UnclearBallot: Automated Ballot Image Manipulation,"['M Bernhard', 'K Kandula', 'J Wink']",2019,… Joint Conference on …,"for the particular races on a ballot, we opted to skip it for this experiment. Rather than marking  full ballots, we marked cropped races from each ballot style and then ran them through our","['_jCbGsIAAAAJ', 'vkrcQhwAAAAJ', '']",3
21,Publication,CoRoT sounds the stars: p-mode parameters of Sun-like oscillations on HD 49933,"['', 'RA García', 'B Mosser', 'JC Hulot', 'J Ballot']",2008,Astronomy & …,"Context. The first asteroseismology results from CoRoT are presented, on a star showing  Sun-like oscillations. We have analyzed a 60 day lightcurve of high-quality photometric data","['', '0UkfvvQAAAAJ', '', '', '']",280
22,Publication,"A critical review of the triple ballot voting system, part 2: Cracking the triple ballot encryption",['CEM Strauss'],2006,"Unpublished draft, http://cems. browndogs. org/pub …",proliferation of ballot styles such that the number of voters voting on any one ballot style may   Thus even if the the entire pool of a given ballot style were aggregated on the public website,['g8qO1UEAAAAJ'],15
23,Publication,"State of Colorado, Department of State ePollbook and Ballot On-Demand (2013)",['T Earnst'],2013,NA,"ballot that is printed is logged on the device including the time and date of each printing, the  ballot style the time and date of each printing, the ballot style, the voter (if applicable), the",[''],0
24,Publication,Solar-like oscillations in red giants observed with Kepler: comparison of global oscillation parameters from different methods,"['', 'DL Buzasi', 'HL Preston', 'SJ Hale', 'J Ballot']",2011,Astronomy & …,Context. The large number of stars for which uninterrupted high-precision photometric  timeseries data are being collected with Kepler and CoRoT initiated the development of,"['', 'F6C-UZUAAAAJ', 'mE33NhwAAAAJ', 'gY80OdQAAAAJ', '']",129
25,Publication,Sample Ballot,['FCE Board'],2003,NA,"for the committee, individual or group using this ballot for their own purposes. The authority  statement used for this ballot must comply with the requirements of both federal and state law",[''],0
26,Publication,Gravity modes in rapidly rotating stars-Limits of perturbative methods,"['J Ballot', 'F Lignières', 'DR Reese', 'M Rieutord']",2010,Astronomy & Astrophysics,"Context. CoRoT and Kepler missions are now providing high-quality asteroseismic data for  a large number of stars. Among intermediate-mass and massive stars, fast rotators are","['', '', '', '6NFJr9QAAAAJ']",90
27,Publication,A fresh look at the seismic spectrum of HD49933: analysis of 180 days of CoRoT photometry,"['', 'T Toutain', 'GA Verner', 'T Appourchaux', 'J Ballot']",2009,Astronomy & …,"Context. Solar-like oscillations have now been observed in several stars, thanks to ground-based  spectroscopic observations and space-borne photometry. CoRoT, which has been in","['', '', '', '', '']",120
28,Publication,Can voters detect malicious manipulation of ballot marking devices?,"['M Bernhard', 'A McDonald', 'H Meng']",2020,… IEEE Symposium on …,the ballot style and manipulation strategy: E1: Regular ballots We used the regular ballot  style  We used the summary ballot style and the default manipulation strategy. As discussed in,"['_jCbGsIAAAAJ', 'YHAxUZQAAAAJ', '']",32
29,Publication,The CoRoT target HD 175726: an active star with weak solar-like oscillations,"['', 'G Verner', 'M Auvergne', 'A Baglin', 'J Ballot']",2009,Astronomy & …,Context. The CoRoT short runs give us the opportunity to observe a large variety of late-type  stars through their solar-like oscillations. We report observations of the star HD 175726 that,"['', '', '', '', '']",91
